"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",252135,0.309743591003572,252131.5,0.309739299839303
435590,"Phocaeicola vulgatus",207583,0.255012211122195,205097.8,0.251959160979351
411479,"Bacteroides uniformis",128892,0.1583416460691,131259.7,0.161250364436827
515619,"Agathobacter rectalis",76075,0.0934568532159231,76071.4,0.0934524551341691
411903,"Collinsella aerofaciens",45600,0.0560188301892355,45600,0.0560188046416415
445970,"Alistipes putredinis",44617,0.0548112312840597,44737.7,0.0549595052376714
367928,"Bifidobacterium adolescentis",42505,0.052216674938453,42505,0.05221667493626
411483,"Faecalibacterium duncaniae",8486,0.0104249077409178,8538.4,0.0104892959672254
745368,"Gemmiger formicilis",2021,0.00248276438185186,1827.2,0.00224468426090352
1002367,"Leyella stercorea",1647,0.00202331169565068,1615.1,0.00198410583880294
1650663,"Allofournierella massiliensis",435,0.000534390156410471,491.7,0.000604099133990253
999419,"Parabacteroides johnsonii",399,0.000490164764155811,388.7,0.000477549750419407
295405,"Bacteroides fragilis",349,0.000428740608246561,378,0.000464335612327338
226186,"Bacteroides thetaiotaomicron",339,0.000416455777064712,337.9,0.000415077061174536
622312,"Roseburia inulinivorans",311,0.000382058249755532,353.3,0.00043407375525717
39482,"Faecalicatena contorta",260,0.000319405610728097,259,0.000318201978871408
40520,"Blautia obeum",246,0.000302206847073508,241.2,0.00029626994111052
1150298,"Fusicatenibacter saccharivorans",209,0.000256752971700663,214.3,0.000263257912504999
585394,"Roseburia hominis",181,0.000222355444391483,191.8,0.000235624092638895
763034,"Bacteroides fluxus",165,0.000202699714500523,170.4,0.000209299576774748
1122155,"Lactonifactor longoviformis",153,0.000187957917082303,137.1,0.000168471238578865
1211819,"Holdemania massiliensis",145,0.000178130052136824,136,0.000167095285339037
246787,"Bacteroides cellulosilyticus",109,0.000133904659882164,109.3,0.000134280282469157
796942,"Stomatobaculum longum",84,0.000103192581927539,89,0.00010938296436006
1121323,"Anaerotignum lactatifermentans",75,9.21362338638742e-05,78,9.58709353502942e-05
411474,"Coprococcus eutactus",70,8.59938182729493e-05,71,8.72209598948728e-05
1121101,"Bacteroides salyersiae",70,8.59938182729493e-05,75.2,9.23779074912595e-05
1871018,"Angelakisella massiliensis",63,7.73944364456544e-05,61.2,7.52073294005246e-05
1121094,"Phocaeicola barnesiae",60,7.37089870910994e-05,59.2,7.27703342819586e-05
NA,"unknown genome; accession ID isNZ_DS480350.1",56,6.87950546183594e-05,54.8,6.73262979401745e-05
NA,"unknown genome; accession ID isNZ_EQ973339.1",55,6.75665715001744e-05,60.1,7.37725599228327e-05
36847,"Anaerotignum neopropionicum",53,6.51096052638045e-05,51.7,6.35643558904863e-05
1650661,"Clostridium phoceensis",43,5.28247740819546e-05,52.4,6.43922520932836e-05
476272,"Blautia hydrogenotrophica",42,5.15962909637696e-05,48.4,5.9431556554751e-05
649756,"Anaerostipes hadrus",42,5.15962909637696e-05,34.3,4.21561301853678e-05
1236513,"Bacteroides faecichinchillae",40,4.91393247273996e-05,43.7,5.36496720164998e-05
3158780,"Ruminococcus sp. YE282",39,4.79108416092146e-05,39,4.7910842132095e-05
1550024,"Ruthenibacterium lactatiformans",36,4.42253922546596e-05,42,5.15409390858222e-05
511680,"Eshraghiella crossota",34,4.17684260182897e-05,43.8,5.38156848138987e-05
484018,"Phocaeicola plebeius",34,4.17684260182897e-05,30.1,3.70026527112488e-05
28116,"Bacteroides ovatus",23,2.82551117182548e-05,23,2.82555767433781e-05
1297617,"Intestinimonas butyriciproducens",19,2.33411792455148e-05,17.5,2.1481354498055e-05
411467,"Pseudoflavonifractor capillosus",18,2.21126961273298e-05,21,2.5739614700372e-05
NA,"unknown genome; accession ID isNZ_CCFE01000031.1",15,1.84272467727748e-05,15.9,1.95372030072449e-05
536231,"Roseburia intestinalis",14,1.71987636545899e-05,13.9,1.70499188779588e-05
428127,"Amedibacillus dolichus",12,1.47417974182199e-05,11.1,1.36593056335389e-05
566550,"Hungatella hathewayi",12,1.47417974182199e-05,15.1,1.85225309550056e-05
717959,"Alistipes shahii",11,1.35133143000349e-05,13.5,1.65681037487546e-05
997884,"Bacteroides nordii",10,1.22848311818499e-05,11.1,1.36020058614734e-05
1125702,"Treponema vincentii",9,1.10563480636649e-05,9.1,1.12035288856361e-05
1121129,"Butyricimonas synergistica",9,1.10563480636649e-05,9,1.10563480771357e-05
1871021,"Lachnoclostridium phocaeense",9,1.10563480636649e-05,11.5,1.41322917002375e-05
449673,"Bacteroides stercoris",8,9.82786494547992e-06,9.6,1.18225297005955e-05
547042,"Phocaeicola coprophilus",7,8.59938182729493e-06,7.5,9.18470711993451e-06
1852362,"Bacteroides ihuae",7,8.59938182729493e-06,7,8.5994855843192e-06
NA,"unknown genome; accession ID isNZ_JNKJ01000018.1",6,7.37089870910994e-06,6.2,7.642439677546e-06
1903263,"Traorella massiliensis",6,7.37089870910994e-06,4.7,5.80722041132906e-06
