"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
435590,"Phocaeicola vulgatus",240530,0.305305044838069,235029.5,0.298323219859769
537011,"Segatella copri",236644,0.300372539935393,236580.5,0.300291876912244
411479,"Bacteroides uniformis",165225,0.20972030945566,170720,0.216695115848779
515619,"Agathobacter rectalis",46125,0.0585465230663781,45582.7,0.0578582171354836
411903,"Collinsella aerofaciens",27349,0.0347141216117588,27351.5,0.0347172318544229
445970,"Alistipes putredinis",25950,0.0329383690747428,26159.9,0.0332048044686156
367928,"Bifidobacterium adolescentis",25505,0.0323735299904168,25483.9,0.0323467406694014
411483,"Faecalibacterium duncaniae",12855,0.0163168683798003,12782.2,0.0162244631789167
1002367,"Leyella stercorea",897,0.00113856327784371,816.5,0.00103635761458125
745368,"Gemmiger formicilis",804,0.00102051825572614,814.2,0.00103349376764195
622312,"Roseburia inulinivorans",551,0.000699385023513807,1036.5,0.00131568583961395
679935,"Alistipes finegoldii",475,0.000602918123718799,337.6,0.000428574418207378
1121094,"Phocaeicola barnesiae",340,0.000431562446451351,303.1,0.000384732026045523
39482,"Faecalicatena contorta",332,0.000421408035946613,331.6,0.000420850806636897
40520,"Blautia obeum",292,0.000370635983422925,290.2,0.000368357515945376
1123313,"Faecalicoccus pleomorphus",291,0.000369366682109833,287.3,0.000364616848051179
547042,"Phocaeicola coprophilus",245,0.000310978821707591,327.1,0.000415141249940221
411471,"Subdoligranulum variabile",235,0.000298285808576669,192.1,0.000243867524171515
1650663,"Allofournierella massiliensis",233,0.000295747205950485,230.7,0.000292884084208319
742740,"[Clostridium] symbiosum",209,0.000265283974436272,317.6,0.000403075215937783
226186,"Bacteroides thetaiotaomicron",199,0.000252590961305349,199,0.000252612984439293
1211819,"Holdemania massiliensis",184,0.000233551441608966,162,0.000205594381228688
999419,"Parabacteroides johnsonii",183,0.000232282140295874,234.5,0.000297663615288833
411467,"Pseudoflavonifractor capillosus",156,0.000198011004842385,146.8,0.000186368376491803
742733,"Enterocloster citroniae",132,0.000167547773328172,129.8,0.000164775683678012
435591,"Parabacteroides distasonis",117,0.000148508253631788,92.4,0.000117282587369285
1650661,"Clostridium phoceensis",108,0.000137084541813959,97.1,0.000123278457039845
411474,"Coprococcus eutactus",102,0.000129468733935405,102,0.0001294690191376
763034,"Bacteroides fluxus",95,0.00012058362474376,95,0.00012056173518946
NA,"unknown genome; accession ID isNZ_EQ973339.1",80,0.000101544105047377,90.9,0.000115356822227109
796942,"Stomatobaculum longum",79,0.000100274803734284,80.1,0.000101616983344229
1123263,"Solobacterium moorei",77,9.77362011081e-05,75.5,9.58508241441402e-05
1121323,"Anaerotignum lactatifermentans",76,9.64668997950078e-05,75.5,9.58167880007431e-05
246787,"Bacteroides cellulosilyticus",76,9.64668997950078e-05,76,9.64670725444524e-05
1871018,"Angelakisella massiliensis",70,8.88510919164546e-05,73.3,9.30997732999599e-05
NA,"unknown genome; accession ID isNZ_DS480350.1",66,8.37738866640858e-05,66.3,8.40954974605382e-05
585394,"Roseburia hominis",66,8.37738866640858e-05,65.5,8.31635972910296e-05
476272,"Blautia hydrogenotrophica",59,7.48887774724403e-05,53.4,6.7793882986671e-05
1150298,"Fusicatenibacter saccharivorans",58,7.36194761593481e-05,58.1,7.37156458053138e-05
411461,"Dorea formicigenerans",55,6.98115722200715e-05,120.3,0.00015270230949227
537007,"Blautia hansenii",53,6.7272969593887e-05,38.1,4.84181253850983e-05
556268,"Oxalobacter paraformigenes",50,6.34650656546104e-05,49.3,6.25249576496058e-05
3158780,"Ruminococcus sp. YE282",47,5.96571617153338e-05,47,5.96571617153338e-05
411463,"Eubacterium ventriosum",46,5.83878604022416e-05,35.6,4.52075367708013e-05
295405,"Bacteroides fragilis",44,5.58492577760572e-05,43.5,5.51722755505872e-05
1550024,"Ruthenibacterium lactatiformans",41,5.20413538367805e-05,51.5,6.53954197189195e-05
1121101,"Bacteroides salyersiae",37,4.69641485844117e-05,37,4.70141085767194e-05
36847,"Anaerotignum neopropionicum",35,4.44255459582273e-05,36,4.5757607563702e-05
511680,"Eshraghiella crossota",29,3.6809738079674e-05,29.1,3.69502390407248e-05
1123058,"Riemerella columbina",27,3.42711354534896e-05,31.5,3.99411774076999e-05
667015,"Phocaeicola salanitronis",25,3.17325328273052e-05,20.1,2.55176026331497e-05
225004,"Treponema berlinense",20,2.53860262618442e-05,19.4,2.45815285403325e-05
1236513,"Bacteroides faecichinchillae",20,2.53860262618442e-05,20.4,2.58311604942336e-05
28116,"Bacteroides ovatus",14,1.77702183832909e-05,14,1.7792270617413e-05
649756,"Anaerostipes hadrus",14,1.77702183832909e-05,17.5,2.22707302808335e-05
1871021,"Lachnoclostridium phocaeense",13,1.65009170701987e-05,20.4,2.58667285517345e-05
566550,"Hungatella hathewayi",11,1.39623144440143e-05,12,1.5176790933917e-05
NA,"unknown genome; accession ID isNZ_KB850945.1",10,1.26930131309221e-05,10.4,1.32609196814441e-05
1408437,"Agathobaculum desmolans",10,1.26930131309221e-05,20.2,2.56979687250337e-05
1291050,"Ruminiclostridium josui",8,1.01544105047377e-05,9.4,1.19097398842691e-05
1122981,"Prevotella corporis",8,1.01544105047377e-05,6.2,7.89321259907442e-06
NA,"unknown genome; accession ID isNZ_KB822499.1",8,1.01544105047377e-05,8.2,1.04073731193961e-05
1121129,"Butyricimonas synergistica",8,1.01544105047377e-05,8,1.01544105074829e-05
1035196,"Peptostreptococcus anaerobius",7,8.88510919164546e-06,6.9,8.76273377874286e-06
536231,"Roseburia intestinalis",7,8.88510919164546e-06,5.8,7.37021732587902e-06
221027,"Treponema putidum",7,8.88510919164546e-06,5.3,6.72545119610562e-06
1297617,"Intestinimonas butyriciproducens",7,8.88510919164546e-06,7,8.91808835956436e-06
428127,"Amedibacillus dolichus",6,7.61580787855325e-06,6.1,7.778902677308e-06
1256908,"Eubacterium ramulus",6,7.61580787855325e-06,7.7,9.80216844686505e-06
NA,"unknown genome; accession ID isNZ_JNKJ01000018.1",6,7.61580787855325e-06,6.4,8.13091659695693e-06
717959,"Alistipes shahii",6,7.61580787855325e-06,6.2,7.80856434733827e-06
NA,"unknown genome; accession ID isNZ_CCFE01000031.1",6,7.61580787855325e-06,5.7,7.28701752704301e-06
1745713,"Bariatricus massiliensis",5,6.34650656546104e-06,6.1,7.72940717631486e-06
