"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",164218,0.164267444500795,150771.2,0.150816578876192,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",35,"Phocaeicola vulgatus",22,1,0,0,0,0
357276,"Phocaeicola dorei",150708,0.150753376766407,160592.7,0.160641088190292,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",38,"Phocaeicola dorei",35,1,0,0,0,0
820,"Bacteroides uniformis",132196,0.132235802976696,135275.7,0.13531646758739,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",16,"Bacteroides uniformis",1,1,0,0,0,0
537011,"Segatella copri",102716,0.102746926824974,102718.7,0.10274957871975,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",1,"Alistipes onderdonkii",1,2,0,0,0,0
39491,"Agathobacter rectalis",100491,0.100521256898326,99862.9,0.0998929647345708,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",28,"Agathobacter rectalis",28,3,0,0,0,0
853,"Faecalibacterium prausnitzii",89598,0.0896249771181126,90205.8,0.090232951246747,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",11,"Faecalibacterium prausnitzii",2,1,0,0,0,0
445970,"Alistipes putredinis",72737,0.0727589004290291,73216.7,0.0732387373212677,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"bacterium",1,1,0,0,0,0
411903,"Collinsella aerofaciens",71012,0.0710333810476954,71012,0.0710333960732727,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",1,"Collinsella aerofaciens",21,1,0,0,0,0
367928,"Bifidobacterium adolescentis",60402,0.0604201864761293,60402,0.0604201864757796,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",31,"Bifidobacterium adolescentis",5,1,0,0,0,0
40518,"Ruminococcus bromii",53390,0.0534060752286438,53410.3,0.0534263782348968,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Bacillus",1,"Anaerostipes caccae",1,2,0,0,0,0
2447885,"Bacteroides faecalis",848,0.000848255324852781,816.9,0.000817137952703641,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecalis","Bacteroides",1,"Phocaeicola dorei",10,1,0,0,0,0
