Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium lundense,Clostridium lundense,154,18,26,78,16,6,8,2,10
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium paraputrificum,Clostridium paraputrificum,155,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Clostridium phoceensis,156,428,699,818,1290,406,405,324,519
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium polysaccharolyticum,Clostridium polysaccharolyticum,157,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium scindens,Clostridium scindens,158,0,1,0,2,10,37,25,34
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium symbiosum,Clostridium symbiosum,159,158,167,400,198,122,269,861,465
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella aerofaciens,160,303117,455998,708989,273752,130279,118917,71294,209630
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella bouchesdurhonensis,Collinsella bouchesdurhonensis,161,0,0,0,0,58,136,521,210
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella ihumii,Collinsella ihumii,162,11,24,35,16,5,5,4,8
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,Collinsella tanakaei,163,0,0,0,0,1,0,2,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas composti,Comamonas composti,164,0,0,0,0,1,0,2,1
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas kerstersii,Comamonas kerstersii,165,0,0,0,0,2,7,2,8
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas testosteroni,Comamonas testosteroni,166,0,0,0,0,0,4,82,21
NA,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,Coprobacter fastidiosus,167,25,33,77,24,18,58,169,71
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus eutactus,168,595,846,1162,1108,53372,140875,92430,81989
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium,Coriobacterium glomerans,Coriobacterium glomerans,169,0,0,0,0,0,0,1,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium accolens,Corynebacterium accolens,170,0,0,0,0,1,0,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium imitans,Corynebacterium imitans,171,0,0,0,0,2,0,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium lipophiloflavum,Corynebacterium lipophiloflavum,172,0,0,0,0,1,4,1,2
NA,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Crocosphaera,Crocosphaera watsonii,Crocosphaera watsonii,173,0,0,0,0,0,2,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,Cronobacter sakazakii,174,0,0,0,0,32,110,116,73
NA,Uroviricota,Caudoviricetes,NA,NA,Cuauhtlivirus,Cuauhtlivirus mEpX1,Cuauhtlivirus mEpX1,175,0,0,0,0,24,58,32,45
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Culturomica,Culturomica massiliensis,Culturomica massiliensis,176,0,0,0,0,142,450,446,311
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus basilensis,Cupriavidus basilensis,177,0,0,0,0,193,487,2494,739
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans,Cupriavidus metallidurans,178,0,0,0,0,11956,31504,154067,45386
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator,Cupriavidus necator,179,0,0,0,0,2,1,13,3
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus pauculus,Cupriavidus pauculus,180,0,0,0,0,0,4,20,9
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,Curvibacter delicatus,Curvibacter delicatus,181,0,0,0,0,0,0,2,0
NA,Myxococcota,Myxococcia,Myxococcales,Archangiaceae,Cystobacter,Cystobacter fuscus,Cystobacter fuscus,182,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Dakarella,Dakarella massiliensis,Dakarella massiliensis,183,0,4,0,0,0,0,0,0
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,Dechloromonas agitata,Dechloromonas agitata,184,0,0,0,0,7,1,15,2
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans,Delftia acidovorans,185,0,0,0,0,0,16,10,6
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium,Denitrobacterium detoxificans,Denitrobacterium detoxificans,186,0,0,0,0,0,0,3,5
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,Desulfitobacterium dichloroeliminans,187,0,0,0,0,79,75,597,111
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio piger,Desulfovibrio piger,188,0,0,0,0,2686,7218,35534,10382
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,Dialister invisus,189,0,0,0,0,4559,11926,53597,17178
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,Dialister succinatiphilus,190,0,0,0,0,109,323,420,221
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter nitroreducens,Diaphorobacter nitroreducens,191,0,0,0,0,0,0,3,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya parazeae,Dickeya parazeae,192,0,0,0,0,2,18,34,24
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya solani,Dickeya solani,193,0,0,0,0,7,0,10,6
NA,Uroviricota,Caudoviricetes,NA,NA,Diegovirus,Diegovirus dv7502Stx,Diegovirus dv7502Stx,194,0,0,0,0,7,1,4,10
NA,Uroviricota,Caudoviricetes,NA,NA,Diegovirus,Diegovirus POCJ13,Diegovirus POCJ13,195,0,0,0,0,1,14,0,1
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dielma,Dielma fastidiosa,Dielma fastidiosa,196,0,0,0,0,1,0,4,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Dorea formicigenerans,197,12,19,22,31,23761,71861,95937,53608
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea longicatena,198,0,0,0,0,73599,184760,79896,125033
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dubosiella,Dubosiella newyorkensis,Dubosiella newyorkensis,199,0,0,0,0,0,0,2,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Duffyella,Duffyella gerundensis,Duffyella gerundensis,200,0,0,0,0,0,0,3,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella anguillarum,Edwardsiella anguillarum,201,0,0,0,0,24,293,82,414
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta,202,0,0,0,0,5095,13220,92833,20223
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,Eisenbergiella tayi,203,0,0,0,0,10,22,98,53
NA,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Emergencia,Emergencia timonensis,Emergencia timonensis,204,0,0,0,0,456,1082,855,834
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enorma,Enorma massiliensis,Enorma massiliensis,205,0,0,4,0,0,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,Enterobacter hormaechei,206,0,0,0,0,73,216,836,274
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter kobei,Enterobacter kobei,207,0,0,0,0,10,23,114,48
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Enterobacter lignolyticus,Enterobacter lignolyticus,208,0,0,0,0,157,478,1463,658
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage cdtI,Enterobacteria phage cdtI,209,0,0,0,0,27,84,38,36
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Enterobacteria phage IME10,Enterobacteria phage IME10,210,0,0,0,0,0,2,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage mEp237,Enterobacteria phage mEp237,211,0,0,0,0,0,6,1,1
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage mEp460,Enterobacteria phage mEp460,212,0,0,0,0,188,506,212,305
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Enterobacteria phage Sf101,Enterobacteria phage Sf101,213,0,0,0,0,0,5,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage SfI,Enterobacteria phage SfI,214,0,0,0,0,5,14,3,7
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage SfV,Enterobacteria phage SfV,215,0,0,0,0,0,2,2,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster asparagiformis,Enterocloster asparagiformis,216,0,0,0,0,30,96,242,120
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,Enterocloster bolteae,217,0,0,0,2,221,551,481,540
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,Enterocloster citroniae,218,2,11,9,13,26,49,103,49
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus asini,Enterococcus asini,219,0,0,0,0,0,5,17,4
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus canis,Enterococcus canis,220,0,0,0,0,0,1,10,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus casseliflavus,Enterococcus casseliflavus,221,0,0,0,0,28,75,534,113
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus cecorum,Enterococcus cecorum,222,9,28,81,19,20,31,49,45
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus dispar,Enterococcus dispar,223,0,0,0,0,0,0,4,1
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis,224,0,0,0,0,31,92,648,125
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,Enterococcus faecium,225,0,0,0,0,3859,10063,69155,14586
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus gilvus,Enterococcus gilvus,226,0,0,0,0,98,290,101,190
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus hirae,Enterococcus hirae,227,0,0,0,0,21,39,271,62
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus italicus,Enterococcus italicus,228,0,0,0,0,16,34,235,9
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,Enterococcus malodoratus,229,0,0,0,0,3,11,98,18
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus massiliensis,Enterococcus massiliensis,230,0,0,0,0,1,5,51,8
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus mundtii,Enterococcus mundtii,231,0,0,0,0,0,3,12,4
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus pallens,Enterococcus pallens,232,0,0,0,0,7,21,123,22
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus phoeniculicola,Enterococcus phoeniculicola,233,0,0,0,0,0,1,2,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus pseudoavium,Enterococcus pseudoavium,234,0,0,0,0,0,0,2,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus saccharolyticus,Enterococcus saccharolyticus,235,0,0,0,0,1,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus thailandicus,Enterococcus thailandicus,236,0,0,0,0,1,2,11,3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Entomohabitans,Entomohabitans teleogrylli,Entomohabitans teleogrylli,237,0,0,0,0,7,20,64,17
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia billingiae,Erwinia billingiae,238,0,0,0,0,0,0,3,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia mallotivora,Erwinia mallotivora,239,0,0,0,0,0,3,21,3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia oleae,Erwinia oleae,240,0,0,0,0,36,97,307,164
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia tracheiphila,Erwinia tracheiphila,241,0,0,0,0,17,65,35,46
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Escherichia phage TL-2011b,Escherichia phage TL-2011b,242,0,0,0,0,0,3,0,1
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Escherichia Stx1 converting phage,Escherichia Stx1 converting phage,243,0,0,0,0,26,85,35,51
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Escherichia virus DE3,Escherichia virus DE3,244,0,0,0,0,0,16,0,12
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella crossota,245,383,605,625,336,33732,100312,73620,55583
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ethanoligenens,Ethanoligenens harbinense,Ethanoligenens harbinense,246,2,8,7,9,2,3,0,3
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes,Eubacterium coprostanoligenes,247,15,35,17,47,8,14,12,20
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,Eubacterium oxidoreducens,248,0,0,0,0,6,17,12,10
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium pyruvativorans,Eubacterium pyruvativorans,249,0,1,1,0,0,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ramulus,Eubacterium ramulus,250,6,8,6,7,8419,22386,80728,33193
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ruminantium,Eubacterium ruminantium,251,0,0,0,0,0,2,1,1
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium uniforme,Eubacterium uniforme,252,0,0,0,0,1,1,1,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Eubacterium ventriosum,253,27,50,82,73,6287,16790,63947,21362
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium xylanophilum,Eubacterium xylanophilum,254,0,0,0,0,0,0,1,0
NA,Bacillota,Tissierellia,NA,NA,Ezakiella,Ezakiella massiliensis,Ezakiella massiliensis,255,0,0,0,0,3,19,40,19
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,Facklamia hominis,Facklamia hominis,256,0,0,0,0,1,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,Facklamia languida,Facklamia languida,257,0,0,0,0,0,2,9,3
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium duncaniae,258,89648,134169,100519,179622,42671,28224,8442,68073
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Faecalibaculum rodentium,Faecalibaculum rodentium,259,0,0,0,0,1,0,3,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Faecalicatena contorta,260,3328,4995,3205,5707,947,2382,634,1070
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalicoccus pleomorphus,261,43,57,273,262,10,15,30,20
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Falseniella,Falseniella ignava,Falseniella ignava,262,0,0,0,0,2,6,6,44
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Felsduovirus,Felsduovirus RE2010,Felsduovirus RE2010,263,0,0,0,0,2,0,1,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Fenollaria,Fenollaria massiliensis,Fenollaria massiliensis,264,0,0,0,0,0,0,3,1
NA,Bacillota,Clostridia,Eubacteriales,NA,Fenollaria,Fenollaria timonensis,Fenollaria timonensis,265,0,0,0,0,0,0,0,1
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,Finegoldia magna,266,0,0,0,0,1051,2653,12642,3858
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium indicum,Flavobacterium indicum,267,0,0,0,0,0,0,0,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor plautii,268,4,8,9,16,10254,25058,84598,36563
NA,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium proliferatum,Fusarium proliferatum,269,0,0,0,0,1,2,2,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,270,3826,1045,3006,7118,142664,324712,83520,200356
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,Gardnerella vaginalis,271,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemelliphila,Gemelliphila asaccharolytica,Gemelliphila asaccharolytica,272,0,0,0,0,0,1,2,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Gemmiger,Gemmiger formicilis,Gemmiger formicilis,273,9956,14618,11233,18894,16625,39335,88195,54278
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Gleimia,Gleimia coleocanis,Gleimia coleocanis,274,0,0,0,0,1,1,0,2
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Globicatella,Globicatella sulfidifaciens,Globicatella sulfidifaciens,275,0,0,0,0,0,0,2,0
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter pamelaeae,276,0,0,0,0,4643,12293,87756,16504
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Gorillibacterium,Gorillibacterium massiliense,Gorillibacterium massiliense,277,0,0,0,0,0,0,0,2
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,Granulicatella elegans,278,0,0,0,0,1,1,2,0
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus ducreyi,Haemophilus ducreyi,279,0,0,0,0,1,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sputorum,Haemophilus sputorum,280,0,0,0,0,42,111,367,189
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella bergensis,Hallella bergensis,281,0,0,0,0,73,233,883,283
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella multisaccharivorax,Hallella multisaccharivorax,282,0,0,0,0,1,4,5,3
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii,Helcococcus kunzii,283,0,0,0,0,0,18,30,20
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus sueciensis,Helcococcus sueciensis,284,0,0,0,0,3,1,17,9
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hespellia,Hespellia stercorisuis,Hespellia stercorisuis,285,0,0,0,0,114,318,203,166
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Heyndrickxia,Heyndrickxia acidiproducens,Heyndrickxia acidiproducens,286,0,0,0,0,0,6,18,6
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis,287,0,0,0,0,9419,24460,56710,35285
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Holdemania massiliensis,288,432,1187,480,1566,344,181,58,291
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella buccalis,Hoylesella buccalis,289,0,0,0,0,3777,10144,44159,18190
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella enoeca,Hoylesella enoeca,290,0,0,0,0,0,3,18,4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,Hoylesella marshii,291,0,0,0,0,6,25,20,4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella nanceiensis,Hoylesella nanceiensis,292,0,0,0,0,153,432,306,241
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella oralis,Hoylesella oralis,293,0,0,0,0,2,2,2,4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella saccharolytica,Hoylesella saccharolytica,294,0,0,0,0,2,2,75,31
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,Hoylesella shahii,295,0,0,0,0,1,5,11,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella timonensis,Hoylesella timonensis,296,0,0,0,0,5239,15310,80788,15253
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Hungatella hathewayi,297,63,87,83,152,430,1228,2050,1007
NA,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Intestinibacillus,Intestinibacillus massiliensis,Intestinibacillus massiliensis,298,0,0,0,0,0,0,2,0
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii,Intestinibacter bartlettii,299,0,0,0,0,6410,16735,85863,23515
NA,Bacillota,Clostridia,Eubacteriales,NA,Intestinimonas,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,300,64,66,57,72,38,27,60,48
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Johnsonella ignava,Johnsonella ignava,301,13,25,19,59,50,140,260,117
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Kandleria,Kandleria vitulina,Kandleria vitulina,302,0,0,0,0,107,285,823,428
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Kerstersia,Kerstersia gyiorum,Kerstersia gyiorum,303,0,0,0,0,0,0,0,1
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Klebsiella phage phiKO2,Klebsiella phage phiKO2,304,0,0,0,0,0,0,6,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,Kluyvera ascorbata,305,0,0,0,0,27,74,376,108
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,Kluyvera cryocrescens,306,0,0,0,0,373,963,2674,1396
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Kosakonia cowanii,307,0,0,0,0,39,87,325,235
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia sacchari,Kosakonia sacchari,308,0,0,0,0,4,26,87,32
NA,Uroviricota,Caudoviricetes,NA,NA,Kwaitsingvirus,Kwaitsingvirus HK446,Kwaitsingvirus HK446,309,0,0,0,0,1,0,0,1
NA,Uroviricota,Caudoviricetes,NA,NA,Kwaitsingvirus,Kwaitsingvirus HK544,Kwaitsingvirus HK544,310,0,0,0,0,16,40,20,29
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,Lachnoanaerobaculum saburreum,311,0,0,2,0,6,24,44,15
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,Lachnobacterium bovis,312,0,0,0,0,17,43,27,22
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Lachnoclostridium phocaeense,313,235,327,141,318,311,499,109,332
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phytofermentans,Lachnoclostridium phytofermentans,314,0,0,0,0,2,3,4,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira eligens,315,0,0,0,0,53446,141356,75943,85280
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira multipara,Lachnospira multipara,316,0,0,0,0,26292,68365,52639,42151
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,Lacrimispora saccharolytica,317,0,0,0,0,0,1,0,0
