"sample","r2"
"healthy_stool_100_1",0.00579241631613397
"healthy_stool_100_10",0.205100893590199
"healthy_stool_100_100",0.197543086421152
"healthy_stool_100_50",0.205787906846118
"healthy_stool_10_1",0.0331230853525093
"healthy_stool_10_10",0.171896882799998
"healthy_stool_10_100",0.34657845200996
"healthy_stool_10_50",0.169995374300888
