"abundance_cols.Healthy_stool_10_1_noerr","abundance_cols.Healthy_stool_10_10_noerr","abundance_cols.Healthy_stool_10_100_noerr","abundance_cols.Healthy_stool_10_50_noerr","abundance_cols.Healthy_stool_100_1_noerr","abundance_cols.Healthy_stool_100_10_noerr","abundance_cols.Healthy_stool_100_100_noerr","abundance_cols.Healthy_stool_100_50_noerr"
0.100299739756843,0.101564757177714,0.102838575702135,0.0843977956148626,0.0857973111910172,0.0516829903860114,0.0215872118599229,0.0893774855066741
