"sample","r2"
"healthy_stool_100_1",0.005925596851201
"healthy_stool_100_10",0.210105005153723
"healthy_stool_100_100",0.207505496566098
"healthy_stool_100_50",0.209016447805315
"healthy_stool_10_1",0.033116865058422
"healthy_stool_10_10",0.171564510666086
"healthy_stool_10_100",0.34601214689624
"healthy_stool_10_50",0.169787445850674
