"","MCC"
"abundance_cols.Healthy_stool_10_1_noerr",-0.056237167103564
"abundance_cols.Healthy_stool_10_10_noerr",-0.0578967829134934
"abundance_cols.Healthy_stool_10_100_noerr",-0.060095690122586
"abundance_cols.Healthy_stool_10_50_noerr",-0.0569758871811602
"abundance_cols.Healthy_stool_100_1_noerr",-0.0743669585754807
"abundance_cols.Healthy_stool_100_10_noerr",-0.0930634306596894
"abundance_cols.Healthy_stool_100_100_noerr",-0.0962510595040897
"abundance_cols.Healthy_stool_100_50_noerr",-0.0933508061587782
