"","MCC"
"abundance_cols.Healthy_stool_10_1_noerr",0.0123999195866796
"abundance_cols.Healthy_stool_10_10_noerr",0.0171530734225068
"abundance_cols.Healthy_stool_10_100_noerr",0.0167371332369532
"abundance_cols.Healthy_stool_10_50_noerr",0.0174954023415569
"abundance_cols.Healthy_stool_100_1_noerr",0.0167750446556897
"abundance_cols.Healthy_stool_100_10_noerr",0.0222439157638144
"abundance_cols.Healthy_stool_100_100_noerr",0.022138239647042
"abundance_cols.Healthy_stool_100_50_noerr",0.0223216322238974
