"","TPR","FPR"
"abundance_cols.Healthy_stool_10_1",0.859853385079776,0.505194182515583
"abundance_cols.Healthy_stool_10_10",0.858757062146893,0.506692160611855
"abundance_cols.Healthy_stool_10_100",0.859792924935289,0.505352292698514
"abundance_cols.Healthy_stool_10_50",0.860932819854514,0.503846153846154
"abundance_cols.Healthy_stool_100_1",0.840529931305201,0.526460691342918
"abundance_cols.Healthy_stool_100_10",0.795468848332284,0.556891369686561
"abundance_cols.Healthy_stool_100_100",0.785902503293808,0.56134882402947
"abundance_cols.Healthy_stool_100_50",0.79559748427673,0.556827941597481
