"","TPR","FPR"
"abundance_cols.Healthy_stool_10_1",0.806201550387597,0.372829861111111
"abundance_cols.Healthy_stool_10_10",0.800123001230012,0.377512923607122
"abundance_cols.Healthy_stool_10_100",0.809384164222874,0.370095902353967
"abundance_cols.Healthy_stool_10_50",0.80219111381619,0.375450223310762
"abundance_cols.Healthy_stool_100_1",0.795982423101067,0.379295532646048
"abundance_cols.Healthy_stool_100_10",0.790051679586563,0.38318155947638
"abundance_cols.Healthy_stool_100_100",0.788823911630929,0.383970441949694
"abundance_cols.Healthy_stool_100_50",0.784910655195235,0.386498726294933
