"","MCC"
"abundance_cols.Healthy_stool_10_1",-0.0826776957970645
"abundance_cols.Healthy_stool_10_10",-0.0835957168677559
"abundance_cols.Healthy_stool_10_100",-0.0827744517792252
"abundance_cols.Healthy_stool_10_50",-0.0818541042928821
"abundance_cols.Healthy_stool_100_1",-0.0959984924568235
"abundance_cols.Healthy_stool_100_10",-0.116228702044589
"abundance_cols.Healthy_stool_100_100",-0.119318831705406
"abundance_cols.Healthy_stool_100_50",-0.116184976708157
