"","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_50","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_50"
"RRMSE",1736.85570108459,2074.84304801369,2089.01210178081,2370.47416193622,1016.62971084535,1049.11966332847,900.203922484255,1168.30838679638
"AVGRE",99.3623188229829,99.5305459773964,99.649350871008,99.5182839678865,99.7161786821922,99.7974648057008,99.7976793411595,99.7893881700641
"NRMSE",1723.07176152699,1907.1580768466,2062.12777545012,1888.42770971421,1661.94996909349,1927.81645713202,1969.91442187229,1915.22994878807
