"","abundance_cols.Healthy_stool_10_1_noerr","abundance_cols.Healthy_stool_10_10_noerr","abundance_cols.Healthy_stool_10_100_noerr","abundance_cols.Healthy_stool_10_50_noerr","abundance_cols.Healthy_stool_100_1_noerr","abundance_cols.Healthy_stool_100_10_noerr","abundance_cols.Healthy_stool_100_100_noerr","abundance_cols.Healthy_stool_100_50_noerr"
"RRMSE",2083.13250162471,2380.07011911439,2379.91389939375,2736.75958553309,1212.68379275316,1199.66851179547,1016.38918969404,1380.59898391665
"AVGRE",99.9042830803141,99.901617584729,99.8917695960206,99.9144481784247,99.9731664255008,99.983856755085,99.9850067243151,99.9836377871714
"NRMSE",4844.65981070801,5513.49792603715,5931.54800586792,5432.84671687149,4458.07500446438,5133.89779336869,5146.86284837933,5113.25225867641
