"sample","r2"
"healthy_stool_100_1",0.00678732769976692
"healthy_stool_100_10",0.217543445038017
"healthy_stool_100_100",0.216984358155174
"healthy_stool_100_50",0.215325412921471
"healthy_stool_10_1",0.0349787054148168
"healthy_stool_10_10",0.175940801373221
"healthy_stool_10_100",0.350784265958633
"healthy_stool_10_50",0.173125837688391
