"","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_50","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_50"
"RRMSE",1907.96999245338,2262.8169031252,2299.76001142223,2581.01487749841,1152.14794401703,1238.05894725895,1066.96955998678,1368.47220674746
"AVGRE",99.9320274210277,99.9258577983448,99.9124113404948,99.9342626858732,99.9789834919212,99.9862292723815,99.9869046145432,99.9861835962643
"NRMSE",4999.49015619084,5563.7684853446,5949.35951680974,5511.86439348089,4698.1993063657,5205.11534184353,5282.26487978948,5212.62733794978
