"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1289.65152611722,923.077916639792,817.923202231039,982.606747755796,1419.0534201852,400.608732275735,302.66545117048,478.2875810933
"AVGRE",138.159217823367,141.367213253268,117.616263571185,151.210355282019,96.0623958280228,97.0481904659121,96.543149380239,97.206096384702
"NRMSE",18627.4752927337,18482.1976981077,18482.1903853833,18609.8155208943,15875.3022236524,15813.7941928488,15457.3874988945,15584.7630225531
