"sample","r2"
"healthy_stool_100_1",0.996949120839743
"healthy_stool_100_10",0.881893001715887
"healthy_stool_100_100",0.707682706626629
"healthy_stool_100_50",0.88817416126336
"healthy_stool_10_1",0.985873133066908
"healthy_stool_10_10",0.928138247894121
"healthy_stool_10_100",0.845916497527452
"healthy_stool_10_50",0.925250333633617
