"","MCC"
"abundance_cols.healthy_stool_10_1",0.00763802322919855
"abundance_cols.healthy_stool_10_10",0.00706286121598898
"abundance_cols.healthy_stool_10_100",0.00671327054667787
"abundance_cols.healthy_stool_10_50",0.00706938620299058
"abundance_cols.healthy_stool_100_1",0.0354999929507594
"abundance_cols.healthy_stool_100_10",0.0327784453955613
"abundance_cols.healthy_stool_100_100",0.0347988163223808
"abundance_cols.healthy_stool_100_50",0.0362767269052546
