"sample","r2"
"healthy_stool_100_1",0.997011736032977
"healthy_stool_100_10",0.885185071607853
"healthy_stool_100_100",0.677368432879652
"healthy_stool_100_50",0.887024787192576
"healthy_stool_10_1",0.986847921248006
"healthy_stool_10_10",0.933958836060569
"healthy_stool_10_100",0.859211519883201
"healthy_stool_10_50",0.930886078365794
