"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1144.13895248652,787.585760282953,709.08383988381,852.9351621257,1144.87887072001,302.384833488936,244.624377161819,356.553642931371
"AVGRE",547.811328603736,729.162023423914,365.9450576592,588.587791104439,81.379725626177,92.5345583630244,92.5168624083874,90.7528386588204
"NRMSE",1784.35811549933,1788.20108122494,1787.23015057663,1795.02478327877,1595.45382369073,1612.95793417445,1668.58008521731,1565.33325394738
