"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1275.92328703157,914.535825279037,803.218498106368,934.46266549617,1365.35727814044,385.496618438944,290.406365116451,466.134648704677
"AVGRE",207.874594896323,167.550022555081,131.055326160547,250.236749445124,96.4095126566907,105.736572529875,104.69306721305,96.2166720298594
"NRMSE",18725.0678747232,18561.8096623173,18625.4960992275,18806.8408518133,16526.4026109918,16363.5876998274,15903.563075779,16051.8761727722
