"sample","r2"
"healthy_stool_100_1",0.996648499990988
"healthy_stool_100_10",0.871386189088324
"healthy_stool_100_100",0.667060199400461
"healthy_stool_100_50",0.895227096019571
"healthy_stool_10_1",0.986438377905007
"healthy_stool_10_10",0.930323603576882
"healthy_stool_10_100",0.851323623959516
"healthy_stool_10_50",0.928191906865896
