"sample","r2"
"healthy_stool_100_1",0.996457923000245
"healthy_stool_100_10",0.875285387756657
"healthy_stool_100_100",0.603780866129561
"healthy_stool_100_50",0.87920829704466
"healthy_stool_10_1",0.985705368458791
"healthy_stool_10_10",0.929928864358245
"healthy_stool_10_100",0.851597879673758
"healthy_stool_10_50",0.927706748180176
