"","MCC"
"abundance_cols.healthy_stool_10_1",0.0148538453642568
"abundance_cols.healthy_stool_10_10",0.0141871543395638
"abundance_cols.healthy_stool_10_100",0.0157169344424457
"abundance_cols.healthy_stool_10_50",0.0136838156434025
"abundance_cols.healthy_stool_100_1",0.0445967802832291
"abundance_cols.healthy_stool_100_10",0.0412129272099103
"abundance_cols.healthy_stool_100_100",0.0451978520027999
"abundance_cols.healthy_stool_100_50",0.0422402534751603
