"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.healthy_stool_10_1",36,21947,58,463,0.0721442885771543,0.00263576459895478
"abundance_cols.healthy_stool_10_10",39,21947,48,460,0.0781563126252505,0.00218231416230962
"abundance_cols.healthy_stool_10_100",42,21947,51,457,0.0841683366733467,0.00231839258114374
"abundance_cols.healthy_stool_10_50",36,21947,53,463,0.0721442885771543,0.00240909090909091
"abundance_cols.healthy_stool_100_1",126,21947,140,373,0.25250501002004,0.00633857019966496
"abundance_cols.healthy_stool_100_10",142,21947,176,357,0.284569138276553,0.00795552140306468
"abundance_cols.healthy_stool_100_100",133,21947,176,366,0.266533066132265,0.00795552140306468
"abundance_cols.healthy_stool_100_50",144,21947,177,355,0.288577154308617,0.00800036159826433
