Total Number of Aligned Reads:	8300717	Total Number of Mapped Genomes:	12955
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	0.29067695461718723	0.2994024492101104	2485255.0	0.2993905225295598	1.1926680550607858e-05	0.28692557825803244	0.28799481094743185	2390563.4231431335	0.28678462354517087	0.009595315681765804
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703852.1	0.08152239907337695	0.07233218527989811	600409.0	0.07196294006891212	0.0003692452109859907	0.08093667714165527	0.06956680411719134	577454.3535712401	0.0691194507655182	0.0019254963155592463
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.05979441775228481	0.05725915002282333	475292.0	0.05725300597526695	6.144047556373745e-06	0.05877040618809229	0.05298874351774277	439844.5641263672	0.052365596851452714	0.001802374421390345
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1	0.04578512252070214	0.04008316390017874	332719.0	0.0400353367064556	4.782719372314464e-05	0.04566098313928134	0.03961493426812458	328832.3583333043	0.03947502366361846	0.0008702862656322339
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1	0.042324421802834654	0.03816332974609302	316783.0	0.038052014060954015	0.00011131568513900667	0.04180737180041005	0.03632504544153621	301523.92222233216	0.03553078607546794	0.003168521466278154
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1	0.03165631164042899	0.030575912900054295	253802.0	0.03057567195701287	2.409430414264214e-07	0.031594751543393064	0.029959657854754136	248686.6412691412	0.029954520796215557	9.155835574204012e-05
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703855.1	0.027767724633358522	0.024273927180025533	201491.0	0.024111049684021273	0.00016287749600426085	0.027606997049770876	0.02457231636622575	203967.84419050833	0.023127038302835766	0.004251921852052058
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362248.1	0.024708511693241068	0.021071432744906252	174908.0	0.0210581808776278	1.3251867278453175e-05	0.02471119429035696	0.021109421431107497	175223.3333333583	0.02098866881017628	0.00034129581818052586
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362249.1	0.02292291817240816	0.02101095604150822	174406.0	0.020152475984905882	0.0008584800566023393	0.023561278075013514	0.022324051253168647	185305.63174604828	0.02392624637124721	0.001047017986518514
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362220.1	0.01981086791059825	0.017823881961040233	147951.0	0.01782303866039524	8.433006449924748e-07	0.01971344928880038	0.017755389885798993	147382.46666667977	0.017520655143405083	0.0009690729126170667
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703856.1	0.018661234922211237	0.015765144143572177	130862.0	0.01573912229509812	2.6021848474053505e-05	0.018755202352413042	0.016073061462498855	133417.93452380912	0.015834535739502983	0.0005718783088256111
