"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.634435962680237,0.00227768354737097
"abundance_cols.healthy_stool_10_10",0.637755102040816,0.00208424215985653
"abundance_cols.healthy_stool_10_100",0.633418584825234,0.00237437612056016
"abundance_cols.healthy_stool_10_50",0.639386189258312,0.00218097222895362
"abundance_cols.healthy_stool_100_1",0.570520965692503,0.0121869302370214
"abundance_cols.healthy_stool_100_50",0.538681948424069,0.0145981907816015
