"","MCC"
"abundance_cols.Healthy_stool_100_100_noerr",0.039116404491454
"abundance_cols.Healthy_stool_100_10_noerr",0.0368135751021245
"abundance_cols.Healthy_stool_100_1_noerr",0.0317921131866959
"abundance_cols.Healthy_stool_100_50_noerr",0.034081290893736
"abundance_cols.Healthy_stool_10_100_noerr",0.0212900683330584
"abundance_cols.Healthy_stool_10_10_noerr",0.0197635516495713
"abundance_cols.Healthy_stool_10_1_noerr",0.0244274672856187
"abundance_cols.Healthy_stool_10_50_noerr",0.0208986748370362
