"sample","r2"
"healthy_stool_100_1",0.00814899310908736
"healthy_stool_100_10",0.319186267303847
"healthy_stool_100_100",0.248393217682465
"healthy_stool_100_50",0.391511894316337
"healthy_stool_10_1",0.0560944601518018
"healthy_stool_10_10",0.328335711086952
"healthy_stool_10_100",0.480850225465399
"healthy_stool_10_50",0.451584220817717
