"sample","r2"
"healthy_stool_100_1",0.0138367873785032
"healthy_stool_100_10",0.3789610486429
"healthy_stool_100_100",0.367339418991711
"healthy_stool_100_50",0.428550987093255
"healthy_stool_10_1",0.0701938263026696
"healthy_stool_10_10",0.35082312390268
"healthy_stool_10_100",0.503021070925397
"healthy_stool_10_50",0.463423142704602
