"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.Healthy_stool_100_100",121,18713,351,378,0.24248496993988,0.0184116659672681
"abundance_cols.Healthy_stool_100_10",114,18713,341,385,0.228456913827655,0.0178965046709352
"abundance_cols.Healthy_stool_100_1",99,18713,486,400,0.198396793587174,0.0253138184280431
"abundance_cols.Healthy_stool_100_50",108,18713,331,391,0.216432865731463,0.017380802352447
"abundance_cols.Healthy_stool_10_100",60,18713,228,439,0.120240480961924,0.0120373792302413
"abundance_cols.Healthy_stool_10_10",64,18713,343,435,0.128256513026052,0.0179995801847187
"abundance_cols.Healthy_stool_10_1",57,18713,424,442,0.114228456913828,0.0221560328160109
"abundance_cols.Healthy_stool_10_50",64,18713,344,435,0.128256513026052,0.0180511098284095
