"","abundance_cols.Healthy_stool_100_100_noerr","abundance_cols.Healthy_stool_100_10_noerr","abundance_cols.Healthy_stool_100_1_noerr","abundance_cols.Healthy_stool_100_50_noerr","abundance_cols.Healthy_stool_10_100_noerr","abundance_cols.Healthy_stool_10_10_noerr","abundance_cols.Healthy_stool_10_1_noerr","abundance_cols.Healthy_stool_10_50_noerr"
"RRMSE",423.572617379838,538.94286035395,709.947898107887,612.69616284804,1015.89443542274,1138.55278640195,1173.44981158133,1278.45269092224
"AVGRE",99.145898024878,99.1816112822619,99.5706417561249,99.2149938291397,98.7636146408485,98.2880336166972,99.2096673364636,99.1358341529637
"NRMSE",3720.00125320059,3655.60545124444,2528.80528876735,3802.37344575309,4491.37138659179,3770.678835724,2788.74161090954,3838.12323192632
