"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.Healthy_stool_100_100_noerr",262,15022,4034,237,0.525050100200401,0.211691855583543
"abundance_cols.Healthy_stool_100_10_noerr",256,15022,3646,243,0.513026052104208,0.195307478037283
"abundance_cols.Healthy_stool_100_1_noerr",226,15022,2437,273,0.452905811623247,0.139584168623633
"abundance_cols.Healthy_stool_100_50_noerr",255,15022,3515,244,0.511022044088176,0.189620758483034
"abundance_cols.Healthy_stool_10_100_noerr",160,15022,2203,339,0.32064128256513,0.127895500725689
"abundance_cols.Healthy_stool_10_10_noerr",158,15022,2156,341,0.316633266533066,0.125509372453138
"abundance_cols.Healthy_stool_10_1_noerr",151,15022,2008,348,0.302605210420842,0.117909571344686
"abundance_cols.Healthy_stool_10_50_noerr",159,15022,1991,340,0.318637274549098,0.11702815494034
