"sample","r2"
"healthy_stool_100_1",0.0031763587265394
"healthy_stool_100_10",0.232028603044916
"healthy_stool_100_100",0.0590355795566242
"healthy_stool_100_50",0.332543629417488
"healthy_stool_10_1",0.0120813321366836
"healthy_stool_10_10",0.207444073115443
"healthy_stool_10_100",0.363418213563978
"healthy_stool_10_50",0.359355872898871
