"","MCC"
"abundance_cols.Healthy_stool_100_100",0.0223722691716846
"abundance_cols.Healthy_stool_100_10",0.0214263012844762
"abundance_cols.Healthy_stool_100_1",0.0201549422890029
"abundance_cols.Healthy_stool_100_50",0.0207830326187031
"abundance_cols.Healthy_stool_10_100",0.00735372080052341
"abundance_cols.Healthy_stool_10_10",0.00793340358706627
"abundance_cols.Healthy_stool_10_1",0.00819560533191524
"abundance_cols.Healthy_stool_10_50",0.0072980586446242
