"","MCC"
"abundance_cols.Healthy_stool_100_100_noerr",0.0220257803435765
"abundance_cols.Healthy_stool_100_10_noerr",0.0211175640141929
"abundance_cols.Healthy_stool_100_1_noerr",0.0192027946747353
"abundance_cols.Healthy_stool_100_50_noerr",0.0201259600967129
"abundance_cols.Healthy_stool_10_100_noerr",0.00825164852858193
"abundance_cols.Healthy_stool_10_10_noerr",0.0084980862203409
"abundance_cols.Healthy_stool_10_1_noerr",0.00817239337207821
"abundance_cols.Healthy_stool_10_50_noerr",0.00853766981894835
