"abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
0.0298387023815825,0.0913038040667659,0.155489979778479,0.159082948077736,0.151999637587457,0.182976963345221,0.196039159389102,0.185811436946576
