"sample","r2"
"healthy_stool_100_1",0.00317467296675732
"healthy_stool_100_10",0.233108154381095
"healthy_stool_100_100",0.05895214067089
"healthy_stool_100_50",0.335745867131068
"healthy_stool_10_1",0.0130617730410965
"healthy_stool_10_10",0.215249355320561
"healthy_stool_10_100",0.366201236444301
"healthy_stool_10_50",0.372304916003555
