"","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
"RRMSE",407.947489656061,508.050395662252,608.519276117,581.773175528508,977.197016618098,1062.86543548569,1012.96565058337,1210.35512651473
"AVGRE",99.2719837443097,99.2959081768304,99.4639269170282,99.3795634572948,97.323600074448,98.8975925946568,100.884243483083,99.7272236572088
"NRMSE",4009.57781080368,3957.80266867123,3020.14173093274,4058.22328602796,4673.2822731715,4081.11194532442,3355.97130449848,4113.55331472039
