TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,636108.54355833,0.0807761906783076,618339.449154723,0.0785197824657712,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,44,Phocaeicola vulgatus,32,7,0.84,0.96,0.58,0.18,TRUE
537011,Segatella copri,479420,0.0608791089620748,479305.5,0.0608645661902986,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,47,Segatella copri,48,5,1,1,0.24,0.12,TRUE
411479,Bacteroides uniformis,485461.47611037,0.0616462853051872,495658.200384919,0.0629411126980113,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,44,5,1,1,0.96,0.16,TRUE
28116,Bacteroides ovatus,501655.490213482,0.0637026808437896,502249.531459581,0.0637781091430447,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,48,2,1,1,0.62,0.04,TRUE
1150298,Fusicatenibacter saccharivorans,259695,0.0329773480495307,261401.4,0.0331940341349367,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Blautia,5,uncultured human fecal virus,4,12,0,0,1,1,FALSE
449673,Bacteroides stercoris,279230.166666667,0.0354580195694763,286658.516666667,0.0364013022955307,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,49,Bacteroides stercoris,30,15,0.98,1,0.52,0.12,TRUE
301302,Roseburia faecis,246325,0.0312795597077366,247699.1,0.0314540550249513,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Agathobacter,3,Agathobacter rectalis,3,12,0,0.222222222222222,1,0.888888888888889,FALSE
40520,Blautia obeum,273220.714285714,0.0346949097569895,269901.647619048,0.0342734429818317,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia,46,Blautia obeum,29,20,0.66,0.96,0.62,0.28,TRUE
515619,Agathobacter rectalis,224594,0.0285200504739649,220146.3,0.0279552562797768,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,41,Agathobacter rectalis,39,12,1,1,1,0.36,TRUE
300267,Shigella dysenteriae,219276,0.0278447446847606,214863.1,0.0272843671574749,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Escherichia,45,Escherichia coli,45,2,0,0.4,1,1,FALSE
226186,Bacteroides thetaiotaomicron,309925.793557603,0.039355901205938,313909.199943524,0.0398617307344232,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides,47,Bacteroides thetaiotaomicron,45,5,0.96,1,0.18,0.06,TRUE
349741,Akkermansia muciniphila,182978,0.023235446163411,182977.7,0.0232354019198175,0,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia,50,Akkermansia muciniphila,50,1,1,1,0,0,TRUE
411462,Dorea longicatena,230637.285714286,0.0292874566094806,229306.785714286,0.0291185018605625,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea,45,Dorea longicatena,47,3,1,1,0.3,0.28,TRUE
435591,Parabacteroides distasonis,214287.031492628,0.0272112209323751,214883.312221297,0.0272869360902485,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,50,Parabacteroides distasonis,50,1,1,1,0.52,0.04,TRUE
47678,Bacteroides caccae,213419.143238339,0.0271010122143413,212559.046247979,0.0269917933336242,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides,50,Bacteroides caccae,49,2,0.98,1,0.58,0,TRUE
411469,Anaerobutyricum hallii,160639,0.0203987301000349,161629.9,0.020524560992121,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum,45,Anaerobutyricum hallii,47,16,1,1,0.32,0.26,TRUE
206672,Bifidobacterium longum,164234.6,0.0208553170680046,161399.04,0.020495239389884,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium,50,Bifidobacterium longum,48,2,1,1,0.16,0,TRUE
536231,Roseburia intestinalis,224470.357142857,0.0285043496959991,225144.430952381,0.0285899461755926,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,49,Roseburia intestinalis,50,4,1,1,0.66,0.28,TRUE
649756,Anaerostipes hadrus,147972.642857143,0.0187902937881319,148080.783333333,0.0188040287754258,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes,48,Anaerostipes hadrus,48,7,1,1,0.16,0.1,TRUE
515620,Lachnospira eligens,142757,0.0181279858122292,142904.3,0.018146691878672,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira,49,Lachnospira eligens,47,10,1,1,0.34,0.18,TRUE
