TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,2334999.51057267,0.296066012283213,2309501.53945284,0.292833000734594,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,48,Phocaeicola vulgatus,35,3,0.86,1,0.6,0.1,TRUE
411479,Bacteroides uniformis,2079219.59078323,0.263634424811228,2103158.66694674,0.266669791013081,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,46,5,1,1,0.94,0.1,TRUE
537011,Segatella copri,1026560.75,0.130162660095986,1026558.151,0.130162322480159,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,46,4,1,1,0.32,0.18,TRUE
515619,Agathobacter rectalis,1008275.83225806,0.127844225913765,1007573.9043318,0.127755205740521,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,47,Agathobacter rectalis,48,9,1,1,1,0.2,TRUE
411903,Collinsella aerofaciens,708979.666666667,0.089895000726746,708995.933333333,0.0898970580058223,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,47,3,1,1,0.34,0.16,TRUE
367928,Bifidobacterium adolescentis,604686.383333334,0.0766711450622751,604666.228333333,0.0766686088229131,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,46,4,1,1,0.54,0.04,TRUE
411483,Faecalibacterium duncaniae,86155.8932321316,0.0109241272336197,84033.8000099395,0.0106550606955901,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,48,Faecalibacterium prausnitzii,47,16,0.84,1,1,0.28,TRUE
999419,Parabacteroides johnsonii,8162,0.00103489991381751,8163,0.0010350250605194,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Bacteroides,38,Bacteroides fragilis,32,8,0.04,0.16,1,1,FALSE
295405,Bacteroides fragilis,8992.49724298564,0.00114020272258883,9809.03613906655,0.00124374059956662,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,40,Phocaeicola dorei,36,3,0.72,0.8,1,1,TRUE
246787,Bacteroides cellulosilyticus,2152.12980914352,0.000272879068121382,2152.10789902631,0.000272873173304293,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,50,Bacteroides cellulosilyticus,48,2,1,1,1,1,TRUE
1002367,Leyella stercorea,1817,0.000230386319946878,1912.7,0.000242521766790991,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Leyella,Leyella stercorea,Bacteroides,48,Bacteroides caecimuris,43,8,0,0,1,1,FALSE
40520,Blautia obeum,1714,0.000217326446003824,1713.3,0.000217238904111265,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,45,Blautia wexlerae,49,19,0.34,1,1,1,FALSE
0,unknown genome; accession ID isNZ_EQ973339.1,1111,0.000140869125735268,1107.4,0.000140417902134127,0,0,0,0,0,0,0,Faecalibacterium,48,Faecalibacterium prausnitzii,47,17,0,0,1,0,FALSE
