TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,2522552,0.309867196544004,2523100.2,0.309934534645451,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,47,4,1,1,0.3,0.14,TRUE
435590,Phocaeicola vulgatus,2090081.74167261,0.256743079960256,2054755.45334494,0.252403641563195,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,45,Phocaeicola vulgatus,38,7,0.84,0.98,0.56,0.16,TRUE
411479,Bacteroides uniformis,1301566.94843037,0.159882889004648,1335679.77295513,0.164073266854409,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,48,Bacteroides uniformis,47,5,0.98,1,0.86,0.08,TRUE
515619,Agathobacter rectalis,759960.341880342,0.0933525971409449,748973.860683761,0.0920030421904921,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,46,Agathobacter rectalis,45,19,0.98,0.98,1,0.36,TRUE
411903,Collinsella aerofaciens,456098,0.0560265194173708,456143.6,0.0560321227981583,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,48,4,1,1,0.4,0.2,TRUE
445970,Alistipes putredinis,437780,0.0537763587442536,438428.3,0.0538559977529463,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes,5,uncultured organism,6,23,0,0.583333333333333,1,0.666666666666667,FALSE
367928,Bifidobacterium adolescentis,425392.6,0.0522547057077774,425422.6,0.052258386447185,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,46,4,0.98,1,0.58,0.04,TRUE
411483,Faecalibacterium duncaniae,114557.833333333,0.0140721438674625,119417.583333333,0.014669116689867,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,50,Faecalibacterium prausnitzii,46,31,0.86,1,1,0.36,TRUE
717959,Alistipes shahii,9236,0.00113453892220276,8814.4,0.00108275588806123,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,Alistipes,30,Alistipes shahii,29,14,0.86,0.98,1,0.5,TRUE
1123313,Faecalicoccus pleomorphus,2585,0.000317538232340206,1976.1,0.000242747307775177,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalibacterium,17,Faecalibacterium prausnitzii,20,33,0,0,1,1,FALSE
40520,Blautia obeum,2033,0.000249731228761176,2031.5,0.000249541817400929,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,43,Blautia wexlerae,50,19,0.24,1,1,1,FALSE
536231,Roseburia intestinalis,3922.55811965812,0.000481842232714878,9092.39487179487,0.0011169030279835,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,25,Roseburia intestinalis,29,30,0.74,0.74,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,1443,0.000177256351747357,1435.4,0.000176326652794269,0,0,0,0,0,0,0,Faecalibacterium,46,Faecalibacterium prausnitzii,45,18,0,0,1,0,FALSE
295405,Bacteroides fragilis,2488.9833680074,0.000305743666925046,2438.21756684389,0.000299495460648983,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,43,Phocaeicola dorei,37,3,0.8,0.86,1,1,TRUE
246787,Bacteroides cellulosilyticus,1433.94047619048,0.000176143490944139,1428.21626984127,0.000175445384988317,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,50,Bacteroides cellulosilyticus,45,5,1,1,1,1,TRUE
411474,Coprococcus eutactus,820.333333333333,0.000100768741429948,1398.66666666667,0.000171809325683214,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,49,Coprococcus eutactus,50,3,1,1,1,0.46,TRUE
1211819,Holdemania massiliensis,698,8.57414646705857e-05,703.1,8.63637142866088e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Faecalibacterium,34,Faecalibacterium prausnitzii,32,8,0,0,1,1,FALSE
1002367,Leyella stercorea,681,8.36532055023909e-05,850.2,0.000104435683521787,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Leyella,Leyella stercorea,Bacteroides,50,Bacteroides caecimuris,47,7,0,0,1,1,FALSE
1550024,Ruthenibacterium lactatiformans,560,6.87897137758281e-05,511.5,6.28350771742427e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Faecalibacterium,41,Faecalibacterium prausnitzii,41,17,0,0,1,1,FALSE
435591,Parabacteroides distasonis,1682.28788669659,0.000206650182525717,1955.47222570206,0.00024020753149083,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Phocaeicola,30,Parabacteroides distasonis,32,4,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_DS480350.1,500,6.14193872998465e-05,499.9,6.14124329864995e-05,0,0,0,0,0,0,0,Janthinobacterium,2,Janthinobacterium sp. HH102,2,2,0,0,1,0,FALSE
585394,Roseburia hominis,966,0.000118662256263303,1181.15555555556,0.00014509385692018,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia,22,Roseburia hominis,19,9,0.98,0.98,0.72,0.62,TRUE
1121101,Bacteroides salyersiae,474,5.82255791602545e-05,474.2,5.82447592874254e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,Phocaeicola,36,Phocaeicola dorei,38,5,0.18,0.44,1,1,FALSE
3158780,Ruminococcus sp. YE282,424,5.20836404302698e-05,423.9,5.2076932332852e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,0,0,0,0,0,0,0,0,0,FALSE
1122984,Prevotella intermedia,351.320388349515,4.31557659967427e-05,404.600970873786,4.97038951457787e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Bacteroides,40,Bacteroides caecimuris,35,9,0.66,0.66,1,1,TRUE
649756,Anaerostipes hadrus,416.888888888889,5.12101202553387e-05,521.561111111111,6.40694021961987e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Faecalibacterium,49,uncultured human fecal virus,37,13,0.78,0.78,1,1,TRUE
511680,Eshraghiella crossota,376.222222222222,4.62146767549512e-05,771.244444444445,9.47376490290621e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella,41,Eshraghiella crossota,48,13,1,1,0.34,0.34,TRUE
28116,Bacteroides ovatus,186,2.28480120755429e-05,186.3,2.28794413540462e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Phocaeicola,50,Phocaeicola dorei,50,1,0.32,0.36,1,1,FALSE
478749,Marvinbryantia formatexigens,152,1.86714937391533e-05,152.3,1.87111151651784e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,Faecalibacterium,39,Faecalibacterium prausnitzii,28,15,0.68,0.68,1,1,TRUE
537007,Blautia hansenii,145,1.78116223169555e-05,209.6,2.57463531277353e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Blautia,22,Mediterraneibacter gnavus,22,25,0.82,0.92,1,1,TRUE
566550,Hungatella hathewayi,123,1.51091692757622e-05,104.9,1.28796679389302e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Lachnoclostridium,50,[Clostridium] symbiosum,29,7,1,1,1,1,TRUE
997884,Bacteroides nordii,100,1.22838774599693e-05,103.2,1.26789085421122e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides nordii,Phocaeicola,50,Phocaeicola dorei,50,1,0,0,1,1,FALSE
