TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
40520,Blautia obeum,2594,0.000329261483248092,2597.1,0.00032965927989785,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,45,Blautia wexlerae,50,15,0.18,1,1,1,FALSE
999419,Parabacteroides johnsonii,2432,0.000308698507039075,2295.5,0.000291376810700353,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Bacteroides,40,Bacteroides fragilis,34,7,0,0.06,1,1,FALSE
0,unknown genome; accession ID isNZ_EQ973339.1,1918,0.000243455483758612,1918,0.000243455330503861,0,0,0,0,0,0,0,Faecalibacterium,44,Faecalibacterium prausnitzii,43,19,0,0,1,0,FALSE
1123313,Faecalicoccus pleomorphus,1806,0.000229239105144971,2317.9,0.000294216698477327,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Lactobacillus,27,uncultured bacterium,19,28,0,0,1,1,FALSE
537007,Blautia hansenii,1159,0.000147114132260809,1304,0.000165524874977728,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Blautia,17,Blautia hansenii,16,11,0.64,0.8,1,1,TRUE
411474,Coprococcus eutactus,1568.78021978022,0.000199128335410603,1988.12087912088,0.000252351444985213,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,50,Coprococcus eutactus,50,2,1,1,1,0.48,TRUE
1211819,Holdemania massiliensis,926,0.000117538987466358,815.8,0.00010355343180495,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Faecalibacterium,29,Faecalibacterium prausnitzii,27,12,0,0,1,1,FALSE
868129,Prevotella bivia,856,0.000108653750832832,1191.7,0.000151261628956732,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,Phocaeicola,48,Phocaeicola dorei,48,2,0,0.04,1,1,FALSE
295405,Bacteroides fragilis,2067.70692825318,0.000262458076375867,2285.56436304849,0.000290114288960077,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,44,Phocaeicola dorei,38,3,0.86,0.88,1,1,TRUE
796942,Stomatobaculum longum,832,0.000105607383987052,831.6,0.000105553845117812,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Faecalibacterium,41,Faecalibacterium prausnitzii,28,10,0,0,1,1,FALSE
246787,Bacteroides cellulosilyticus,665.880952380952,8.45215690237489e-05,664.808333333333,8.43833191295689e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,48,Bacteroides cellulosilyticus,41,6,1,1,1,1,TRUE
585394,Roseburia hominis,1018.26666666667,0.000129250575562358,1075.09333333333,0.00013646900492581,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia,20,Roseburia hominis,20,18,0.96,0.96,0.74,0.62,TRUE
0,unknown genome; accession ID isNZ_DS480350.1,644,8.17441770284392e-05,639.4,8.11653907727099e-05,0,0,0,0,0,0,0,Faecalibacterium,3,uncultured human fecal virus,3,2,0,0,1,0,FALSE
3158780,Ruminococcus sp. YE282,525,6.6639274751445e-05,524.9,6.66301032447829e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,0,0,0,0,0,0,0,0,0,FALSE
1550024,Ruthenibacterium lactatiformans,514,6.52430232804624e-05,427.2,5.42266163125114e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Faecalibacterium,43,Faecalibacterium prausnitzii,34,18,0,0,1,1,FALSE
1650661,Clostridium phoceensis,369,4.68378902538728e-05,471.3,5.98185978586401e-05,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Faecalibacterium,35,Faecalibacterium prausnitzii,35,17,0,0,1,1,FALSE
511680,Eshraghiella crossota,396.895604395604,5.03787337694467e-05,828.832417582418,0.000105205473309617,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella,49,Eshraghiella crossota,49,4,1,1,0.2,0.2,TRUE
435591,Parabacteroides distasonis,991.601954266746,0.000125865971570384,1154.12074821226,0.000146493637309046,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Phocaeicola,27,Parabacteroides distasonis,31,6,0.98,0.98,1,1,TRUE
411467,Pseudoflavonifractor capillosus,259,3.28753755440462e-05,252.8,3.20882966226002e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,Faecalibacterium,34,Faecalibacterium prausnitzii,27,36,0,0,1,1,FALSE
1236513,Bacteroides faecichinchillae,253,3.21137838326011e-05,255.3,3.24055688910035e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,Phocaeicola,43,Phocaeicola dorei,43,6,0,0.62,1,1,FALSE
478749,Marvinbryantia formatexigens,190,2.41170708624277e-05,179.5,2.27784600154492e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,Faecalibacterium,33,Mediterraneibacter gnavus,32,15,0.78,0.78,1,1,TRUE
1122984,Prevotella intermedia,159.403846153846,2.02334413338729e-05,170.755769230769,2.16778770574403e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Bacteroides,50,Bacteroides caecimuris,43,6,0.72,0.74,1,1,TRUE
566550,Hungatella hathewayi,127,1.61203578922543e-05,135.3,1.71678007982123e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Lachnoclostridium,48,[Clostridium] symbiosum,29,17,0.96,0.96,1,1,TRUE
649756,Anaerostipes hadrus,112,1.42163786136416e-05,118.7,1.50698992521157e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Faecalibacterium,50,uncultured human fecal virus,41,11,0.96,0.96,1,1,TRUE
1125702,Treponema vincentii,64,8.12364492208092e-06,64.2,8.14420115143211e-06,0,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema vincentii,Treponema,28,Faecalibacterium prausnitzii,28,4,1,1,1,0.58,TRUE
1871021,Lachnoclostridium phocaeense,64,8.12364492208092e-06,84.1,1.06773745505194e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Faecalibacterium,39,Faecalibacterium prausnitzii,39,14,0.98,0.98,1,1,TRUE
1903263,Traorella massiliensis,63,7.9967129701734e-06,54.4,6.90455640195179e-06,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella,Traorella massiliensis,Faecalibacterium,43,Lachnospiraceae bacterium GAM79,50,1,0,0,1,1,FALSE
431947,Porphyromonas gingivalis,62,7.86978101826589e-06,59.8,7.59536605874831e-06,0,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas,37,Porphyromonas gingivalis,40,4,0.94,0.94,1,1,TRUE
290054,Eubacterium coprostanoligenes,52,6.60046149919074e-06,52,6.6010212708528e-06,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes,Faecalibacterium,50,Faecalibacterium prausnitzii,50,1,0,0,1,1,FALSE
997884,Bacteroides nordii,49,6.2196656434682e-06,51.9,6.59085471091188e-06,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides nordii,Phocaeicola,49,Phocaeicola dorei,49,1,0,0,1,1,FALSE
0,unknown genome; accession ID isNZ_BBAB01000016.1,45,5.71193783583814e-06,46.6,5.91995399031834e-06,0,0,0,0,0,0,0,Lachnoclostridium,45,[Clostridium] symbiosum,45,1,0,0,1,1,FALSE
0,unknown genome; accession ID isNZ_EQ973344.1,42,5.3311419801156e-06,63.1,8.00565129527298e-06,0,0,0,0,0,0,0,Megasphaera,16,Lachnospiraceae bacterium KGMB03038,24,35,0,0,1,0,FALSE
1121129,Butyricimonas synergistica,41,5.20421002820809e-06,41,5.20421002822577e-06,0,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica,Phocaeicola,41,Phocaeicola dorei,41,1,0,0,1,1,FALSE
1852362,Bacteroides ihuae,40,5.07727807630057e-06,40,5.07909667407439e-06,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ihuae,Phocaeicola,40,Phocaeicola dorei,40,1,0,0,1,1,FALSE
1796620,Acutalibacter muris,35,4.442618316763e-06,34.4,4.37114700053133e-06,0,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Acutalibacter,Acutalibacter muris,Faecalibacterium,32,Faecalibacterium prausnitzii,32,2,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_GG662007.1,31,3.93489050913294e-06,23.3,2.95433973004481e-06,0,0,0,0,0,0,0,Coprococcus,31,Coprococcus comes,31,3,1,1,1,1,TRUE
1035196,Peptostreptococcus anaerobius,27,3.42716270150289e-06,27,3.42214964670348e-06,0,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,Faecalibacterium,27,uncultured human fecal virus,27,1,0,0,1,1,FALSE
796943,Oribacterium parvum,23,2.91943489387283e-06,23.1,2.92785135741085e-06,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Faecalibacterium,22,Faecalibacterium prausnitzii,22,2,0,0,1,1,FALSE
1050201,Allobaculum stercoricanis,20,2.53863903815029e-06,51.9,6.58482526831805e-06,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Allobaculum stercoricanis,Megasphaera,8,Caproiciproducens galactitolivorans,11,32,0,0,1,1,FALSE
947969,Cellulomonas carbonis,20,2.53863903815029e-06,20.3,2.57188632420138e-06,0,Actinomycetota,Actinomycetes,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas carbonis,Bacteroides,20,Bacteroides fragilis,17,2,0,0,1,1,FALSE
663278,Ethanoligenens harbinense,19,2.41170708624277e-06,19.1,2.42087864706634e-06,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ethanoligenens,Ethanoligenens harbinense,Ethanoligenens,19,Ethanoligenens harbinense,19,1,1,1,1,1,TRUE
1349822,Coprobacter fastidiosus,18,2.28477513433526e-06,18,2.28656237250524e-06,0,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,Phocaeicola,18,Phocaeicola dorei,18,1,0,0,1,1,FALSE
411471,Subdoligranulum variabile,16,2.03091123052023e-06,15.7,1.9966589464587e-06,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,Faecalibacterium,16,Faecalibacterium prausnitzii,14,2,0,0,1,1,FALSE
44008,Enterococcus cecorum,12,1.52318342289017e-06,14.3,1.81211159623677e-06,0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus cecorum,Enterococcus,12,Enterococcus cecorum,12,3,1,1,1,1,TRUE
1203606,Butyricicoccus pullicaecorum,11,1.39625147098266e-06,11.7,1.48782782584061e-06,0,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,Lachnoclostridium,11,[Clostridium] symbiosum,11,2,0,0,1,1,FALSE
290052,Acetivibrio ethanolgignens,10,1.26931951907514e-06,10.1,1.28449910421852e-06,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio ethanolgignens,0,0,0,0,0,0,0,0,0,FALSE
1841868,Provencibacterium massiliense,10,1.26931951907514e-06,10.4,1.31522703472017e-06,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,0,0,0,0,0,0,0,0,0,FALSE
411469,Anaerobutyricum hallii,8,1.01545561526011e-06,24.8,3.14292470232098e-06,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,0,0,0,0,0,0,0,0,0,FALSE
0,unknown genome; accession ID isNZ_KB907513.1,8,1.01545561526011e-06,9.7,1.23493056945558e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1720313,Bittarella massiliensis (ex Durand et al. 2017),8,1.01545561526011e-06,16.8,2.12725539573007e-06,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Bittarella (ex Durand et al. 2017),Bittarella massiliensis (ex Durand et al. 2017),0,0,0,0,0,0,0,0,0,FALSE
264731,Xylanibacter ruminicola,7,8.885236633526e-07,3.9,4.9703586588839e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter ruminicola,0,0,0,0,0,0,0,0,0,FALSE
518635,Bifidobacterium angulatum,7,8.885236633526e-07,6.8,8.58662289475197e-07,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,0,0,0,0,0,0,0,0,0,FALSE
411463,Eubacterium ventriosum,6,7.61591711445086e-07,15.2,1.93144123287669e-06,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,0,0,0,0,0,0,0,0,0,FALSE
883113,Facklamia languida,6,7.61591711445086e-07,7.2,9.12652418000342e-07,0,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,Facklamia languida,0,0,0,0,0,0,0,0,0,FALSE
679935,Alistipes finegoldii,6,7.61591711445086e-07,6,7.62448592302128e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,0,0,0,0,0,0,0,0,0,FALSE
0,unknown genome; accession ID isNC_021019.1,5,6.34659759537572e-07,7.5,9.48453321011004e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,unknown genome; accession ID isNZ_KB907524.1,5,6.34659759537572e-07,5.2,6.54636198699968e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
301302,Roseburia faecis,5,6.34659759537572e-07,5.1,6.41095940491207e-07,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,0,0,0,0,0,0,0,0,0,FALSE
484018,Phocaeicola plebeius,5,6.34659759537572e-07,9.3,1.17851919005924e-06,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0,0,0,0,0,0,0,0,0,FALSE
1841865,Mediterranea massiliensis,5,6.34659759537572e-07,5.1,6.50525182234508e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea,Mediterranea massiliensis,0,0,0,0,0,0,0,0,0,FALSE
742740,[Clostridium] symbiosum,4,5.07727807630057e-07,19.6,2.48370094599096e-06,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] symbiosum,0,0,0,0,0,0,0,0,0,FALSE
762982,Paraprevotella xylaniphila,4,5.07727807630057e-07,4.1,5.26061826408442e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0,0,0,0,0,0,0,0,0,FALSE
699246,Mageeibacillus indolicus,4,5.07727807630057e-07,4,5.07727805985821e-07,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Mageeibacillus,Mageeibacillus indolicus,0,0,0,0,0,0,0,0,0,FALSE
1033732,Alistipes senegalensis,4,5.07727807630057e-07,7.4,9.41300876383362e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes senegalensis,0,0,0,0,0,0,0,0,0,FALSE
869209,Treponema succinifaciens,3,3.80795855722543e-07,3,3.80812021587026e-07,0,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema succinifaciens,0,0,0,0,0,0,0,0,0,FALSE
759913,Streptococcus dysgalactiae,3,3.80795855722543e-07,3,3.80795562019449e-07,0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae,0,0,0,0,0,0,0,0,0,FALSE
1604,Lactobacillus amylovorus,3,3.80795855722543e-07,3.1,3.9370861976065e-07,0,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus,0,0,0,0,0,0,0,0,0,FALSE
742733,Enterocloster citroniae,3,3.80795855722543e-07,3.2,4.10546393455504e-07,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0,0,0,0,0,0,0,0,0,FALSE
667015,Phocaeicola salanitronis,3,3.80795855722543e-07,3.1,3.92049336535022e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,0,0,0,0,0,0,0,0,0,FALSE
2897707,Merdimmobilis hominis,3,3.80795855722543e-07,3,3.80843319989375e-07,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Merdimmobilis,Merdimmobilis hominis,0,0,0,0,0,0,0,0,0,FALSE
1122985,Hoylesella loescheii,1,1.26931951907514e-07,1,1.30300723815526e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,0,0,0,0,0,0,0,0,0,FALSE
1041826,Flavobacterium columnare,1,1.26931951907514e-07,1,1.27738676828985e-07,0,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium columnare,0,0,0,0,0,0,0,0,0,FALSE
0,unknown genome; accession ID isNZ_JNKE01000007.1,1,1.26931951907514e-07,0.6,7.88908156106044e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
873513,Segatella buccae,1,1.26931951907514e-07,1.1,1.35522451619775e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,0,0,0,0,0,0,0,0,0,FALSE
997352,Prevotella nigrescens,1,1.26931951907514e-07,1.2,1.51696051269816e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,0,0,0,0,0,0,0,0,0,FALSE
411468,[Clostridium] scindens,1,1.26931951907514e-07,1,1.27085033618836e-07,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens,0,0,0,0,0,0,0,0,0,FALSE
411473,Ruminococcus callidus,1,1.26931951907514e-07,1,1.29716820443136e-07,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus callidus,0,0,0,0,0,0,0,0,0,FALSE
561180,Bifidobacterium gallicum,1,1.26931951907514e-07,2.5,3.21878580654068e-07,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium gallicum,0,0,0,0,0,0,0,0,0,FALSE
78344,Bifidobacterium pullorum,1,1.26931951907514e-07,23,2.92205889729197e-06,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,0,0,0,0,0,0,0,0,0,FALSE
0,unknown genome; accession ID isNZ_EQ973341.1,1,1.26931951907514e-07,1.4,1.75475996888561e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
888832,Segatella salivae,1,1.26931951907514e-07,1.1,1.39603431228027e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella salivae,0,0,0,0,0,0,0,0,0,FALSE
470145,Phocaeicola coprocola,1,1.26931951907514e-07,1,1.3170081561751e-07,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,0,0,0,0,0,0,0,0,0,FALSE
1852384,Massiliimalia massiliensis,1,1.26931951907514e-07,1,1.26954210369219e-07,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Massiliimalia,Massiliimalia massiliensis,0,0,0,0,0,0,0,0,0,FALSE
