TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,1001878.8877193,0.12964336747032,979036.218026316,0.126687532490922,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,44,Phocaeicola vulgatus,36,7,0.88,1,0.5,0.18,TRUE
537011,Segatella copri,895155.078947369,0.115833281113526,894889.102631579,0.115798881482818,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,47,Segatella copri,48,3,1,1,0.26,0.14,TRUE
411479,Bacteroides uniformis,864457.926599545,0.111861062264619,876085.023492496,0.113365628451104,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,44,6,1,1,0.86,0.06,TRUE
515619,Agathobacter rectalis,533844.568181818,0.0690796146851437,527051.911363636,0.068200652924323,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,47,Agathobacter rectalis,45,13,1,1,1,0.3,TRUE
411903,Collinsella aerofaciens,209493,0.0271084442584532,209353.2,0.027090352086266,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,50,1,1,1,0.28,0.2,TRUE
367928,Bifidobacterium adolescentis,197559,0.0255641818068181,198169.2,0.0256431489860719,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,46,5,1,1,0.58,0,TRUE
28116,Bacteroides ovatus,291942.729448622,0.0377774589505073,292674.791839495,0.0378721953001536,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,49,2,0.98,1,0.72,0.06,TRUE
449673,Bacteroides stercoris,190027.4,0.0245895909671387,191503.0225,0.0247805343452605,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,46,Bacteroides stercoris,30,13,0.94,1,0.48,0.14,TRUE
1150298,Fusicatenibacter saccharivorans,163370,0.0211401170373401,163854,0.0212027500980745,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Blautia,3,Enterocloster bolteae,2,19,0,0,1,1,FALSE
226186,Bacteroides thetaiotaomicron,188295.351561375,0.0243654634853068,189609.745994926,0.0245355541665491,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides,49,Bacteroides thetaiotaomicron,47,6,0.96,1,0.18,0.06,TRUE
300267,Shigella dysenteriae,131493,0.0170152256203156,129023.3,0.0166956455056586,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Escherichia,49,Escherichia coli,49,2,0,0.22,1,1,FALSE
40520,Blautia obeum,129074.454545455,0.0167022652605848,129852.059090909,0.0168028916754326,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia,46,Blautia obeum,25,25,0.66,1,0.64,0.26,TRUE
411462,Dorea longicatena,118049.363636364,0.0152756158624977,116812.977272727,0.0151156302139717,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea,49,Dorea longicatena,50,6,1,1,0.34,0.3,TRUE
349741,Akkermansia muciniphila,112271,0.0145278942272095,112271,0.0145278961071227,0,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia,50,Akkermansia muciniphila,50,1,1,1,0,0,TRUE
411469,Anaerobutyricum hallii,202481,0.0262010897829324,203058.8,0.0262758627022439,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum,44,Anaerobutyricum hallii,45,20,0.9,0.9,0.22,0.18,TRUE
435591,Parabacteroides distasonis,134195.352821709,0.0173649107211734,134744.44841729,0.0174359643652652,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,50,Parabacteroides distasonis,50,1,1,1,0.5,0,TRUE
206672,Bifidobacterium longum,109307.75,0.0141444489691394,108710.975,0.01406722962149,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium,50,Bifidobacterium longum,49,2,1,1,0.08,0,TRUE
47678,Bacteroides caccae,116783.656641604,0.0151118330749345,118451.62549081,0.015327666793588,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides,50,Bacteroides caccae,49,2,0.98,1,0.4,0,TRUE
515620,Lachnospira eligens,136713,0.0176906948676372,132889,0.0171958705826319,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira,46,Lachnospira eligens,48,7,0.98,1,0.38,0.183673469387755,TRUE
649756,Anaerostipes hadrus,99936.2045454546,0.0129317687479859,100530.334090909,0.0130086558786206,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes,46,Anaerostipes hadrus,46,5,1,1,0.24,0.16,TRUE
246787,Bacteroides cellulosilyticus,110310.850877193,0.0142742504623397,110608.979696637,0.0143128258275115,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,50,Bacteroides cellulosilyticus,50,2,1,1,0.74,0.04,TRUE
411474,Coprococcus eutactus,84174.4545454545,0.0108921945317082,84237.4590909091,0.0109003508301021,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,49,Coprococcus eutactus,49,5,1,1,0.46,0.2,TRUE
