"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",50278,0.502875546353807,50278,0.502875546350883
435590,"Phocaeicola vulgatus",12074,0.120762944959542,11814.1,0.118163389687207
820,"Bacteroides uniformis",8602,0.0860363469059121,8776.1,0.0877775401133939
853,"Faecalibacterium prausnitzii",8070,0.0807153359138236,8057.5,0.0805899136443877
39491,"Agathobacter rectalis",4937,0.0493793820825957,4949.2,0.0495015198008062
357276,"Phocaeicola dorei",4413,0.0441383862933957,4506.7,0.0450759531107088
411903,"Collinsella aerofaciens",3035,0.0303557675958432,3035,0.0303557675958432
445970,"Alistipes putredinis",2971,0.0297156459727348,2963.1,0.0296364393685693
367928,"Bifidobacterium adolescentis",2825,0.0282553685200188,2825,0.0282553685197602
40518,"Ruminococcus bromii",2658,0.0265850511597203,2658.3,0.0265883356798747
371601,"Bacteroides xylanisolvens",27,0.000270051309748852,20.3,0.000203344494299846
1602169,"Prevotella pectinovora",23,0.000230043708304578,21.2,0.00021240914839825
NA,"unknown genome; accession ID isNZ_CP182814.1",13,0.000130024704693892,18.5,0.000185385894737653
2838470,"Candidatus Bacteroides intestinigallinarum",8,8.00152028885488e-05,8.1,8.12333136168582e-05
116085,"Coprococcus catus",7,7.00133025274802e-05,6.3,6.32035405274334e-05
1002367,"Leyella stercorea",6,6.00114021664116e-05,6.9,6.91485966473242e-05
1917883,"Bacteroides togonis",6,6.00114021664116e-05,6.1,6.14891756508053e-05
745368,"Gemmiger formicilis",6,6.00114021664116e-05,5.7,5.68927772123489e-05
449673,"Bacteroides stercoris",4,4.00076014442744e-05,4.8,4.76608406975283e-05
2763057,"Parabacteroides hominis",3,3.00057010832058e-05,3.1,3.14109902327401e-05
3133156,"Faecalibacterium tardum",3,3.00057010832058e-05,3.7,3.68154875855271e-05
3133152,"Blautia intestinihominis",3,3.00057010832058e-05,3,2.99912598989161e-05
2929491,"Faecalibacterium wellingii",2,2.00038007221372e-05,1.7,1.67496257487689e-05
871325,"Bacteroides faecichinchillae",2,2.00038007221372e-05,2.4,2.41081835868276e-05
717959,"Alistipes shahii",1,1.00019003610686e-05,0.8,7.55212443408966e-06
2981728,"Huintestinicola butyrica",1,1.00019003610686e-05,1.5,1.49372081960831e-05
3133154,"Coprococcus intestinihominis",1,1.00019003610686e-05,1,1.00018738308857e-05
1410646,"Bifidobacterium merycicum",1,1.00019003610686e-05,0.9,8.8705912921893e-06
2079531,"Prevotella merdae",1,1.00019003610686e-05,0.8,8.31114427497347e-06
