"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",2368289,0.236898619263649,2368286,0.236898324116973
435590,"Phocaeicola vulgatus",2237022,0.223768054938568,2204928.6,0.220557771700618
820,"Bacteroides uniformis",1659261,0.165974946426733,1681597.5,0.168209250731955
853,"Faecalibacterium prausnitzii",1561363,0.156182264440425,1560939.6,0.156139912173504
40518,"Ruminococcus bromii",513652,0.0513803212285376,513735.5,0.0513886744329276
39491,"Agathobacter rectalis",445467,0.0445598139532464,445805.9,0.0445937111049657
357276,"Phocaeicola dorei",408037,0.0408157120640605,416959.4,0.0417082185100561
411903,"Collinsella aerofaciens",273978,0.0274058655462303,273979,0.0274059674559977
445970,"Alistipes putredinis",266139,0.0266217347765447,266976.4,0.026705501598886
367928,"Bifidobacterium adolescentis",254977,0.0255052061821794,254977,0.0255052061821559
371601,"Bacteroides xylanisolvens",2848,0.000284883841314499,2258.1,0.00022587569488337
2447885,"Bacteroides faecalis",1863,0.000186354844230657,2093.9,0.000209454072860325
2838470,"Candidatus Bacteroides intestinigallinarum",588,5.88173099343137e-05,523.6,5.23786085689929e-05
449673,"Bacteroides stercoris",580,5.80170744250033e-05,687.9,6.88070779935589e-05
1912896,"Bacteroides koreensis",509,5.09149842798736e-05,691.7,6.91882868852306e-05
762982,"Paraprevotella xylaniphila",367,3.67108039896141e-05,365.3,3.6542723911449e-05
291644,"Bacteroides salyersiae",249,2.49073302272859e-05,246.5,2.46532369335737e-05
2989541,"Bacteroides rhinocerotis",220,2.20064765060357e-05,249.5,2.49606349119367e-05
823,"Parabacteroides distasonis",171,1.71050340115096e-05,183.3,1.83393985179063e-05
2763064,"Roseburia zhanii",155,1.55045629928888e-05,145,1.4501193382277e-05
1472417,"Butyricimonas paravirosa",152,1.52044746768974e-05,141.3,1.41310408899546e-05
1841857,"Culturomica massiliensis",122,1.22035915169834e-05,126.5,1.26512731355493e-05
46503,"Parabacteroides merdae",114,1.14033560076731e-05,124,1.2399819622624e-05
2736289,"Xylanibacter rodentium",79,7.9023256544401e-06,78.5,7.85660621393213e-06
2981789,"Dorea amylophila",65,6.50191351314692e-06,51.9,5.1922242365244e-06
246787,"Bacteroides cellulosilyticus",60,6.00176631982793e-06,70.6,7.05720949104525e-06
763034,"Bacteroides fluxus",54,5.40158968784513e-06,61,6.0985742415946e-06
39486,"Dorea formicigenerans",54,5.40158968784513e-06,45.9,4.5885107700762e-06
NA,"unknown genome; accession ID isNZ_CP182814.1",51,5.10150137185374e-06,59.6,5.96199074536379e-06
471870,"Bacteroides intestinalis",50,5.00147193318994e-06,52.4,5.23898137280912e-06
