"sample","r2"
"healthy_stool_100_1",0.996378927118621
"healthy_stool_100_10",0.86092253193117
"healthy_stool_100_100",0.515442371816653
"healthy_stool_100_50",0.888177888558951
"healthy_stool_10_1",0.985109764904353
"healthy_stool_10_10",0.924728729934579
"healthy_stool_10_100",0.830682189799272
"healthy_stool_10_50",0.924052749489202
