"","MCC"
"abundance_cols.healthy_stool_10_1",0.00526646958559867
"abundance_cols.healthy_stool_10_10",0.00583953933306897
"abundance_cols.healthy_stool_10_100",0.00641915456496539
"abundance_cols.healthy_stool_10_50",0.00524699355788725
"abundance_cols.healthy_stool_100_1",0.0309923990491064
"abundance_cols.healthy_stool_100_10",0.0293980100142551
"abundance_cols.healthy_stool_100_100",0.030927367291716
"abundance_cols.healthy_stool_100_50",0.0305895913689391
