"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1256.03665216035,895.349751271098,791.847765801525,949.380791926151,1242.2857639701,370.680737233433,281.960019648859,443.211746099658
"AVGRE",233.051044127139,173.388514501703,153.20464218238,243.86215598484,96.3760954639048,110.330692140699,108.85354409786,96.9827040697156
"NRMSE",19115.7532113323,19010.5730774007,19044.5856859204,19185.400418417,18172.3656019225,17793.4739102772,17100.4962243116,17729.7278580256
