"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.516273849607183,0.00224805089204573
"abundance_cols.healthy_stool_10_10",0.52027027027027,0.00205712098741807
"abundance_cols.healthy_stool_10_100",0.514124293785311,0.00234348844994978
"abundance_cols.healthy_stool_10_50",0.522033898305085,0.00215259507294906
