"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1138.37603723472,789.038509286715,710.151171495795,852.885466402107,1078.97608512247,297.882173387964,235.109568467258,340.423070053304
"AVGRE",462.440750327678,887.099343413219,499.027908165653,452.886796545532,79.9093122100415,90.0664445485944,92.1803482923296,91.1574765198665
"NRMSE",1800.80925047632,1796.77940309401,1805.07012003352,1801.91561484528,1693.1939946915,1710.93041613365,1788.40693724852,1682.37121954653
