"","MCC"
"abundance_cols.healthy_stool_10_1",0.00438782984764993
"abundance_cols.healthy_stool_10_10",0.0049734230290245
"abundance_cols.healthy_stool_10_100",0.00615114563107717
"abundance_cols.healthy_stool_10_50",0.00438782984764993
"abundance_cols.healthy_stool_100_1",0.0289167568760526
"abundance_cols.healthy_stool_100_10",0.0291653013799023
"abundance_cols.healthy_stool_100_100",0.0297634740106664
"abundance_cols.healthy_stool_100_50",0.0294910929664898
