"sample","r2"
"healthy_stool_100_1",0.99635228623676
"healthy_stool_100_10",0.847599060982874
"healthy_stool_100_100",0.333101220730692
"healthy_stool_100_50",0.882157625752842
"healthy_stool_10_1",0.984317470277092
"healthy_stool_10_10",0.9154786910231
"healthy_stool_10_100",0.800136283159219
"healthy_stool_10_50",0.916500467617652
