"","MCC"
"abundance_cols.healthy_stool_10_1",0.00922176607461407
"abundance_cols.healthy_stool_10_10",0.00950683488177444
"abundance_cols.healthy_stool_10_100",0.0104397598553963
"abundance_cols.healthy_stool_10_50",0.0101288108268678
"abundance_cols.healthy_stool_100_1",0.0346903954929854
"abundance_cols.healthy_stool_100_10",0.0378292547673971
"abundance_cols.healthy_stool_100_100",0.0395524081793713
"abundance_cols.healthy_stool_100_50",0.0381221719514704
