"TaxonomyID","read_count"
537011,497027.175
435590,61335.8835252644
411479,53977.165972948
515619,35899.9444444444
411903,13015.9
367928,12348.1111111111
28116,18197.6481248694
1150298,11721.1
300267,10463.8
449673,9381.95886524823
226186,12023.8806855273
435591,10108.3995120677
40520,9670.25333333333
411462,8707.15333333333
349741,6997.8
47678,6856.82839919423
411469,6325.94444444445
206672,6297.6522875817
649756,5862.5
515620,8277.1
295405,7980.18828345802
246787,5673.90638319585
411474,5169.8
411460,5234.20666666667
411461,4396.4
536231,4513.7608496732
411483,4413.1
679935,5249.69716312057
585394,3621.9
511680,3469.55588235294
709991,3179.8
1550024,2563.18529411765
471875,2053.72
626939,1739.2
702459,1611.07777777778
745368,1467.9
NA,1322.5
NA,1257.9
1121101,1508.55319148936
1384063,1619.68
266264,1203.9
999419,1202.2
717959,1227.01489361702
868129,1153
1051074,984.2
2585118,596.8
292800,1114.24869281046
1384484,929.7
518637,944.4
198214,839.6
1304,814.1
762966,755.8
762982,689.4
411463,677
445973,627.8
1235811,568.6
518635,536.2
479437,516.6
1069534,509.2
NA,481.7
1122992,443.9
568816,470.1
657308,456.3
592028,453.6
NA,425.3
1122981,414.2
760570,415.6
333849,386.7
NA,370.2
679190,398.1
NA,348.2
NA,344.4
1458465,315.7
479436,300
901,269.9
564886,281.4
39480,145.8
NA,137.2
537007,216.1
NA,170
936054,112.3
518634,143.705882352941
334413,94.3
1123313,87.6
1871021,79.7
NA,59.1
1211819,52.6
997353,46.3
1236513,56.2
1841865,62
445972,62.1
NA,45
1121323,43
1841857,86
NA,36.9
1547597,50.9
97081,33.2
NA,30.6
862515,48.8
1035839,34.9
1776384,33.9
NA,31
566550,29.4
1427517,29
1650661,28.4
NA,28.4
NA,28
1871018,46.2
1871030,22.3
196242,24.3
626522,26.4
NA,25
888743,23.5
36847,25.9
68895,27.2
NA,24
NA,23
997894,23.6
1033731,25.8
214092,22
411471,24.5
1121094,20.9
1903263,45.9
476272,19.7
76123,23.4
1121950,25.7
742817,26.4
NA,19
NA,19
NA,19
796942,19
1349822,16
NA,17
NA,17
1852370,17
1147152,16.9
428127,16
1408437,16
NA,16
NA,16
299766,20.2
563769,18.2
61647,42.8
NA,14
NA,14
NA,14
NA,14
NA,14
585502,14.1
547042,14
1815968,14.2
99287,13
3158780,13
NA,13
NA,13
44008,8
NA,12.3
NA,12
NA,12
1150461,12.5
1076550,9.5
1567486,12.3
272563,13.5
1150423,10.9
NA,9.7
NA,11
NA,11
NA,11
NA,11
NA,11
NA,11
NA,11
NA,11
208224,10.5
742743,11
NA,10
NA,10
NA,10
1158614,10
1122988,10
NA,10
1871035,11.7
NA,6.3
1447715,8.1
NA,9
NA,9
NA,9
NA,9
1236508,14.4
1033732,9.1
1034345,13.2
1041607,10.5
1035196,8.3
1410657,8.2
1121114,8
565655,6.8
NA,8
NA,8
NA,8
626937,8
1437607,8
980254,6.1
701347,8.8
1118062,8.2
667120,8.1
742740,9
411473,8.8
1006000,7
61652,4.8
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
1300165,11.9
927665,8.5
334735,7
NA,7
796334,7
1650663,7
1653435,6.5
431947,5.8
365659,6.1
997352,6.6
NA,6
NA,6
NA,6
NA,6
1123263,5.9
411490,12.8
185008,3.8
1852374,5.5
1590550,6
