"TaxonomyID","read_count"
537011,252033.9
435590,208780.569728324
411479,176742.70966298
515619,76012.2917582418
411903,45594.3714285714
367928,42499.5571428571
411483,16320.8
679935,1522.4
411471,400
39482,413.4
1123313,303.3
NA,149.5
585394,599.65
411461,251.1
1871018,132.2
246787,136.9
301302,126.1
796942,87.4
1650661,77.7
295405,247.976086956522
411474,84.0428571428572
435591,153.74452173913
NA,66.8
1211819,67.8
556268,48.4
537007,58.5
1236513,43.2
3158780,36.2
411463,47.8230769230769
649756,36.4692307692308
511680,30.2230769230769
28116,22
1871021,28.1
667015,37.9
1121129,14
566550,13.6
717959,13.8
1130798,14.2
536231,13.1
411469,13.1
1125702,7
NA,7.2
411467,7.9
1852362,7
1903263,10.8
698758,5.3
206672,9.07142857142857
1035196,4.9
NA,5
NA,5.2
796943,4.9
709991,4
1720313,5.9
1796620,4.6
NA,3
1349822,3
1653435,3.8
NA,2.1
NA,2.1
679200,2.4
411462,4.7
1121950,2.1
290052,2.1
290054,2
NA,2
1203606,2.6
1720204,2
2897707,2
1841868,2.8
264731,0.4
1336236,1
445972,1.3
NA,1
762982,1
947969,1
1034345,1.8
883156,1.1
1776382,1
1841865,1
