"TaxonomyID","read_count"
435590,264044.528939394
537011,236753.8
411479,170825.582878788
515619,46855.511
411903,27418.6285714286
367928,25554.6714285714
411483,20868.1913982684
679935,816
411471,978.941666666667
292800,856.356601731602
1123313,385.5
435591,296.409142270159
NA,206.7
585394,514.516666666667
1871018,155.1
411461,198.941666666667
411474,116.075
796942,106.8
NA,94.9
1650661,84.4
246787,80
1211819,73.4
667015,46.6
556268,52.3
295405,103.229039548023
225004,44.4
511680,68.792
3158780,41
411469,30.244
411463,48.936
649756,37.844
1871021,22.5
1236513,22
566550,18.1
428127,16.3
411473,16.2
28116,15
NA,15.4
536231,27.6
1121129,10
NA,8.3
1122155,8.4
1796620,8.8
717959,7.8
1130798,7.8
290054,6
NA,6
NA,5
1035196,4
679200,4.9
2897707,4
NA,3.2
1125702,3
206672,7.5
221027,3.7
947969,3
1653435,5
1720313,8.6
1458465,1.7
698758,2.7
679190,1.9
NA,1
1123311,2
547042,2.4
1852362,2
1122985,0.8
518635,1
411460,1
NA,1
NA,1.4
478749,1
445972,1.1
663278,0.9
290052,1.1
1203606,1.1
1033732,1.2
796943,1.1
1720200,1.4
1720204,1
1776382,1
1841868,1.4
1871035,1
