"TaxonomyID","read_count"
435590,96036.6330162965
537011,85343.1110638298
411479,84901.2147936216
515619,77465.1154807693
411903,21167.78125
367928,19851
28116,28711.9315831149
449673,16841.5839178283
226186,22473.6081371478
300267,12731.8
40520,12546.8269230769
411462,12342.66625
349741,11238
411469,11091.94625
435591,17182.484117477
649756,9993.48125
47678,11084.7709508882
206672,15192.63
515620,11678.94
411474,9707.88
246787,8759.63059427733
411460,8550.86875565611
295405,15204.4647644456
585394,7596.64368778281
536231,8390.51144230769
1550024,6426.56
411461,5907.3
511680,6151.61
709991,5118
679935,6975.36529713867
411483,5085.15384615385
717959,4638.93404255319
1384063,5493.82705882353
1501391,4283.5
1051074,3717.3
1121101,3764.74242424242
266264,3692
1384484,3489
292800,3510.53280542986
471875,3073.4
518637,2994
626939,2931.2
1304,2911.4
762966,2868.8
702459,2544.4
198214,2917.2
762982,2633.66529713867
445973,2459.1
NA,2060.2
518635,2070.1
1069534,1923.7
411463,2027.255
NA,1909.3
568816,1814.8
1122992,1757.5
592028,1715.5
479437,1648.7
760570,1578.1
657308,1502.5
679190,2893.4
333849,1458.6
999419,1452.8
479436,1127
1458465,994.8
901,789.9
NA,760.6
NA,635.5
NA,633.9
NA,616.6
1033732,539.3
NA,593
537007,598.23
564886,350.2
NA,276.3
334413,267
10730,164.7
518634,173.2
39480,158.8
NA,134
1841865,124.5
1203606,122.9
68895,114
NA,112
1445607,105.7
1236513,101.6
NA,98.5
566550,95.6
445972,95.6
1745713,88.5
1150461,87.2
NA,88.9
626937,85.7
1218112,84.4
NA,86
1871021,85.7
563769,108.5
888743,77.7
1427517,83
2585118,91.6
1211819,78.7
585502,83.7
1297617,70.7
NA,77.4
NA,75
NA,73
NA,69
NA,69
NA,69.4
NA,70.6
NA,67
411467,66.9
NA,65
NA,64
NA,62
NA,61
862515,65.3
NA,135.2
1236508,58.6
1150423,59.2
NA,59
NA,58.5
NA,58
742817,50.3
NA,56
1121094,55.2
214092,54
NA,54
NA,54
NA,52
1121114,49.7
NA,51
701347,52.6
1408437,47.8
61647,54.7
NA,48
36847,59.6
NA,46
1547597,46
1653435,67.7
NA,45
1158614,45
NA,44
NA,44
NA,43
547042,42.6
1147152,48.8
NA,42
NA,42
NA,41
196242,49.8
NA,40
1567486,39
99287,37.4
NA,38
NA,38
NA,37
1437610,36.4
1852370,46.7
1122988,36
NA,34
997353,33.8
NA,33
1410657,34
NA,32
NA,32
NA,31.8
NA,31
NA,31
NA,31
667120,30.4
1123313,48
NA,29
NA,29
997894,28.3
NA,28.2
NA,28
NA,28
604330,22.2
796942,28
NA,26.6
NA,27
742743,27
428127,26.9
1118056,22.8
NA,25
NA,25
NA,25
NA,25
NA,21.8
1447715,25.2
476272,24.8
NA,23
NA,23
NA,23
927665,26.1
NA,22
1437607,21.3
NA,21.4
431947,16.9
3158780,20
NA,20.4
NA,20
NA,20
626522,22.1
NA,19
1235794,19.4
NA,18
1122987,10.2
1776382,15.6
1044999,17.1
NA,17
NA,17
NA,17
411490,16.6
1841868,18
679200,18.1
NA,16
1121950,15.6
1907654,16
1917878,16
272563,15.1
NA,15
NA,15
NA,15
NA,15
667015,14.2
NA,15
1349822,15
1903263,13.9
489779,50.9
565655,12.8
NA,14
NA,14
518636,14.1
1796646,15.2
NA,13
NA,12.2
299766,11.5
319939,11.5
1236516,12.3
1035839,14.4
1871030,20.3
1590550,13
NA,12
NA,12
411471,13.3
258723,6.8
796334,12
1160721,12
1816678,21.8
NA,11
NA,11
478749,11.9
871963,11.2
1410674,11
880074,12
NA,10.6
1211813,13.7
553178,8.8
NA,10
911023,10.3
NA,10
379893,11
1660368,9.6
1035196,9.6
35760,7.3
1242245,9
82983,9
NA,9
NA,9
NA,9
NA,7.4
NA,9
NA,9
334735,9
194948,9.5
1147153,9
742740,8.3
1122973,8
NA,8
NA,8
NA,8
NA,8
NA,8
158822,10.5
290052,8
1121333,7.9
742733,8.2
1653434,9.1
NA,7.6
553175,7.7
880526,7.4
411473,6.8
1006000,7.1
908937,6.3
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
1236498,7
762211,5.9
1235834,6.7
1432052,7
414970,7.1
1150869,17
432201,7.3
1815968,8.6
226185,6.2
NA,5.8
765909,5.5
NA,6
NA,6
NA,6
NA,6
NA,6
1121323,5.9
1300165,6.1
1122228,6
1723382,7.1
1870991,6.2
1944646,6
930942,3
28141,5.6
44008,6.7
1122978,5.2
NA,4.3
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5.2
NA,5
1122983,4.9
1236509,4.9
679199,5.4
1134435,5
1095770,4.8
1297750,5.4
NA,5
1776392,4.2
1816695,4
1870997,5.2
279808,3.5
365659,4.6
NA,3.4
1408428,4
1139996,3.5
504474,2.7
65786,3.6
752555,5.4
561180,4.3
78344,5.7
1354252,4.1
NA,4.3
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
596154,4
1120979,4
NA,4.1
NA,3.8
742818,3.5
1129897,4
1034345,4
NA,4.2
NA,4.2
1673724,4.6
1769291,4
1776381,4.3
1871035,7.3
2905959,4
1121296,6.3
873513,4
NA,2
411468,3.1
1236520,3
39950,2.5
883114,3.2
1245471,3
908338,2.7
1219360,3.6
1358411,3.9
65735,3
1125702,3
1082705,1.8
82633,3.7
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
1437608,4
444461,3.9
1348253,3
1720313,31.1
1852374,3.4
1870984,2.4
1147143,2.6
1147156,2.2
866553,38.6
432198,2
1147147,3.7
591001,2
573058,1.2
NA,2.1
1280692,2.3
1601,2.3
1423814,2.3
1120918,3.2
1122949,2
525255,2.3
NA,2.1
NA,1.9
60547,2
357809,2
70584,1
76123,3
77635,1.8
398578,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,1.6
NA,2.1
1121925,1.4
883112,1.7
NA,2.1
1158607,2
525263,2
NA,2
NA,2
208224,2.1
290054,2
1258574,2
1410653,1.8
322095,2
NA,2
NA,2
1423786,2
441769,2
NA,2
1122986,1.5
NA,2
NA,2
740709,1.9
573983,2
1329411,2.1
1384589,2.3
1033731,2
NA,2.3
NA,2.1
NA,2.1
1673723,1.6
1691903,2.9
1712031,2.1
1807766,2
2897707,2.2
1871018,2.4
1871022,2
1051631,2
1147150,2
1416032,2.2
432200,1.3
