"TaxonomyID","read_count"
537011,252113.8
435590,205362.126741653
411479,178307.349074979
515619,76339.7933333333
411903,45610.6571428572
367928,42520.4154761905
411483,10456.84
411461,339.2
295405,601.3405651341
1123313,240.6
39482,240.4
40520,220.6
1211819,140.4
585394,151.385714285714
246787,129.807692307692
796942,85.9
411463,97.1
411474,79.3666666666667
NA,60.2
NA,51.2
435591,232.617592592593
1550024,45.8
1236513,41.9
3158780,39
556268,36.7
1650661,42.2
1871018,28.3
28116,23
411471,75.2
511680,42.1333333333333
649756,23.5666666666667
566550,15.8
431947,10.1
NA,11.1
717959,12.9
536231,8.5
997884,10.1
1121129,9
1130798,8.8
428127,6.9
1125702,7
1852362,7
NA,6.7
264731,1.7
1035196,5
NA,5.3
1871021,7.8
NA,5.4
663278,3.9
796943,4
698758,4.7
679935,3
290054,3
1203606,11
1349822,3
NA,3
709991,2
NA,2.2
1903263,2.2
1122985,0.6
411468,1.1
NA,1.2
NA,1
NA,1.6
1121950,1.2
301302,2
762982,1
1653435,2.3
1720313,3.1
1796620,1.1
1841865,1.2
1841868,1.1
