"TaxonomyID","read_count"
435590,56185.6110588235
537011,48374.195882353
411479,51844.0598842204
28116,46129.1862988506
1150298,26340.1
301302,25627
449673,25980.9399014778
226186,25908.10395647
300267,20971.3
515619,38012.1559808612
40520,20664.8732265446
411462,18704.3315789474
349741,18374.7
411469,17540.9
435591,23086.8935216201
47678,30880.3152950192
206672,15917.6
649756,15483.9105263158
515620,20457.3
411474,14455.6741626794
411460,15387.957386899
246787,13928.2054587076
295405,18292.0413795679
411903,12044.3105263158
367928,11475
536231,15137.9252132307
411461,10124.1
511680,8985.11922196796
679935,8841.63767487685
709991,8243.4763546798
585394,5157
471875,5364.53475935829
626939,4596
1550024,4485.8
702459,4194.2
198214,4453
NA,3442.7
411483,3414.2
1384063,3501.20511508951
717959,3285.16
NA,3084.5
1501391,2971.7
266264,2621
1121101,2712.61333333333
1384484,2411.3
292800,2414.05882352941
1304,2224
1051074,2315.8
999419,2227.7
518637,2061.7
762966,1986
762982,1751
445973,1720.21739130435
411463,1610.92608695652
518635,1425.1
1069534,1325.5
568816,1264.2
NA,1250.1
1122992,1232.2
479437,1174.8
760570,1076.8
NA,1035.4
657308,1033.8
333849,1028.8
679190,1233.76
NA,1008.2
NA,1000.4
NA,940.1
479436,783
1458465,709.2
564886,652.7
901,561
1033732,516
537007,577.3
NA,428.3
518634,318.3
936054,287.8
566550,256.9
10730,145.6
39480,209.5
334413,173.2
NA,172.3
1445607,167.2
763034,147.2
1150461,142.9
1841865,176.6
1852370,148.3
196242,126.8
1871021,108.2
411467,115.7
NA,98
1745713,118.5
1653435,75.3
NA,88
1121323,87
NA,85
1147152,80.6
2585118,110.1
927665,67
445972,73.2
1437610,73.1
NA,71
68895,70
1033731,60.2
1122988,68
NA,97.1
1650661,61.7
NA,61
997894,77.9
NA,58.1
1567486,57
742817,54.3
1650663,118.5
1121114,48.8
NA,52
NA,52
NA,52
299766,48.4
1427517,52
NA,48
1150423,47
1408437,47.3
NA,47
NA,46
99287,44.4
NA,45
888743,54.7
NA,44
1720313,64.1
214092,42
NA,42
742743,42
1211819,38.4
563769,48.2
1218112,38.4
NA,40
1158614,39
NA,39.7
NA,37
NA,37.1
1121094,36.8
626937,36.5
1437607,37.1
NA,36
NA,36
290052,69.1
428127,34.8
61647,39.5
NA,35
NA,35
NA,35
1547597,34.6
NA,32.8
626522,26.6
NA,33
NA,33
547042,33.2
272563,32.4
NA,32
NA,32
862515,29.8
NA,30.4
NA,31
NA,31
NA,29
NA,29
1121950,27.4
NA,28
NA,28
NA,27
701347,35.3
NA,26
1160721,26
NA,25
NA,25
NA,25
NA,25
NA,25
NA,24
411490,28.3
1903263,23.7
NA,23
NA,23
1917878,22.9
1410657,22.2
1841868,26.8
1447715,21.3
476272,21.4
NA,22.5
NA,21
NA,21
NA,21
1660368,22.4
997353,38.3
1349822,19.3
82983,19.1
NA,19
NA,19
NA,19
1300165,20.9
411471,17.4
1118056,15.9
1297617,28.1
411468,18.1
NA,18
NA,18
NA,17.6
1796646,18
667120,18.9
431947,20
36847,22.8
NA,17
NA,17.2
NA,17
NA,17
208224,20.5
1235794,15.7
1816678,49
1907654,17.4
1147150,14.4
489779,114.6
NA,16.4
NA,16
1236516,11.2
1871035,35.4
1122973,15
679200,16.8
1044999,14.1
NA,14
NA,18.3
1776382,12.5
414970,15.9
NA,13
NA,13
NA,13
