"TaxonomyID","read_count"
435590,235916.173333333
537011,236580.5
411479,197990.460980392
515619,46367.075
411903,27431.9
367928,25533.2
411483,14148.585
679935,376.082352941177
39482,331.6
40520,290.2
1123313,287.3
411471,468.34
1211819,162
999419,234.5
742733,129.8
435591,158.5
1650661,97.1
411474,102
NA,90.9
796942,80.1
1123263,75.5
246787,79.1333333333333
NA,66.3
585394,85.7
1150298,58.1
411461,120.3
537007,38.1
3158780,47
411463,35.6
295405,83.15
36847,36
511680,29.1
667015,20.1
225004,19.4
1236513,20.4
28116,14
649756,17.5
1871021,20.4
566550,12
NA,10.4
NA,8.2
1121129,8
1035196,6.9
536231,5.8
221027,5.3
428127,6.1
1256908,7.7
NA,6.4
717959,6.2
NA,5.7
1796620,8.2
1903263,5.1
290054,4
997884,4
264731,2.2
515620,8.8
1122155,3.2
947969,3
698758,2.3
NA,2.1
NA,2.4
1130798,5.1
663278,2
290052,2.4
301302,3.4
1841868,2.1
1852362,2
767031,1
44008,1.2
1125702,1
NA,1.3
1033732,1
1720313,1
1816678,1
