"TaxonomyID","read_count"
875454,29.7
NA,37
NA,37
911023,42.9
1160721,36.1
1815968,39.3
NA,36
742743,35
1349822,33.7
1147152,33.3
NA,33
NA,33
NA,33
NA,32
NA,31
518636,31.3
NA,30
NA,30.3
1650661,30.4
NA,29
NA,29
768486,108.2
NA,27
NA,27
888832,45.7
431947,24.1
NA,26
NA,26
NA,26
742817,25.2
1653435,25.2
NA,27.6
NA,24
NA,24
NA,24
1505,13.2
NA,23
NA,23
NA,23
299766,23.6
1477437,23.3
NA,22
NA,22
478749,34.4
796334,22.2
1871022,32.2
1121321,15.8
565655,21
679200,21.6
NA,22.2
1035196,19.7
35760,22
NA,20
NA,20
880074,19.5
1118062,18
NA,22.9
1158614,19
1377,21.2
NA,18
NA,18
1300165,21.8
1035839,20.6
NA,13.5
61652,15.2
NA,17
1410674,18.2
1236498,17
1437608,14.7
1118057,15
365659,16
1044999,16
NA,16
1567486,16
NA,15
NA,15
NA,15.3
2585118,15.6
1211813,11.8
908937,20.9
476272,14.5
NA,13.9
NA,14
NA,14
NA,14
742733,11.9
604330,14
1234679,13.7
1242245,13
411490,13
NA,13.7
225992,7.3
NA,13
1437607,13.7
1852374,9.8
563769,14.4
591001,21
1123313,29
1121331,17.4
NA,12
NA,12
NA,32.1
NA,15.3
432201,9.7
NA,10.1
1122949,16.2
1158601,10.7
NA,11
NA,11.1
1121950,11
334735,11
1432052,11
NA,10.1
1675531,16.2
1392005,9.6
NA,10
NA,10
NA,10
NA,9.4
379893,11.6
938293,12.6
1134435,8.6
1384589,10.3
NA,13.3
667120,10.6
NA,8
NA,9
NA,9
NA,9
1769291,9
1871035,10.6
414970,9.9
NA,6.2
39480,28.8
1358411,8
77635,8
NA,8
NA,8
NA,8
NA,8
NA,8
NA,8
1150461,8
467210,8
1122983,7.2
2731255,6.6
1211819,15.3
1944646,11.4
1660368,16.4
1147153,7.1
388919,5.4
1122973,7
553175,6.9
525254,9.8
3158780,7
65786,5.6
82633,7.9
82983,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
1236509,8.7
NA,7
742818,7
1437609,6.2
1348253,7
1291050,7.5
525919,7.7
1408428,6
1236520,6
411473,6
66429,2.8
NA,5.6
NA,5.5
NA,6
NA,6
NA,6
NA,6
NA,6
1121333,6
NA,6
1122979,6
1203606,6.1
NA,6
1297750,6
1796646,6
1870984,8.8
1871030,5.2
203120,1.9
997352,4.4
880526,5.6
29524,5
525255,8.6
1122978,5
78344,5
89059,4.2
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
1158607,5.3
208224,5.4
888064,5
1236516,7.8
1095770,5.2
1297617,5
NA,5
883156,11.3
1712031,5
432198,4.5
1122985,7.4
431943,5.3
28141,4.1
1245471,4.7
1304883,4.3
626522,4.7
1069080,4
NA,4
NA,4
NA,4
NA,4
1042878,4
NA,4
1122142,4
596154,4
871963,4.5
1121024,2.5
290052,4
NA,4
1129897,4
1239307,4.2
NA,8.1
1807766,4
1917880,4.9
1277687,3.6
2905959,3.8
1147147,2.9
1147148,13.8
568814,4.3
NA,1
1121296,3.3
1732,2.7
1122993,3.3
411468,3
997350,4.5
36847,3.1
44008,4.2
47917,3.4
908338,2.9
69222,3
1082705,3
561180,3
NA,3
NA,3
NA,3
NA,3
1123263,5.6
105219,3
158822,3
862515,2.9
290054,3
1120979,3
1122986,2.5
862517,3
NA,2
NA,3
762211,5.1
1008457,3
947969,3
NA,2.9
1619313,2.1
1650663,3.1
1776392,3
1841868,3.9
1871002,5
344612,3
1051631,3
1147156,2.7
432200,1.9
1147146,18.9
553178,1.9
1246,2
394503,2
1423721,2.6
873533,2
NA,2.4
428126,2.3
35817,1.2
522373,2
1139219,3.1
641143,2.1
1302863,2.7
1171377,1.5
1042417,2.4
1158606,2.5
1354252,2
NA,2
NA,2
NA,2.5
NA,2
NA,2
NA,2
NA,2
NA,2.5
NA,2
1123311,2.1
NA,2
764291,2
1050201,5.3
NA,2.3
1258574,2
NA,2
NA,2
356829,2
441769,2
NA,2
472695,2
1121129,2
592050,2.5
NA,2.1
NA,2
1236508,2
742742,2
1385369,2.3
1034346,2
1159017,1.2
NA,1
1393034,2
NA,1.5
1211817,14.4
164759,2
1610493,1.7
1691903,2
1723382,2
1852362,2
1870997,2
1871025,2
194948,2.8
1416032,2.2
1649240,2
NA,1.2
273526,1
1437823,1
966,1.1
1076,1.1
171101,1
160490,1.2
272623,1.2
420889,0.4
1280692,1
1423814,1.3
1688,1
1692,1
1120918,1
1449338,0.5
1122984,1
NA,1.2
NA,1
1450525,0.3
999415,1.9
1254439,2.1
NA,1
NA,1.8
509191,1
NA,1
53336,1.9
NA,1
1219360,1.3
29370,1
765909,4.2
357809,1.2
471855,1
NA,1.2
87541,1.3
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
1249668,0.5
1141661,1.6
128780,0.5
626369,1
1123504,1
525263,1
NA,1
NA,1
1122987,1
1349765,3
230089,1
1121947,1
258723,2.5
1236526,1.1
937773,0.8
688246,1
322095,1
1122155,1.1
NA,1.4
NA,1
NA,1
NA,1
1122228,1
1388748,1.1
1423786,0.5
1121349,1
NA,1
NA,1
NA,1
742816,0.7
1123314,1.2
NA,1
502393,1
1323663,0.3
1121866,1.7
NA,1
679199,3.2
980251,0.5
396588,1
1162717,1
1177982,1
1194427,1
1200284,0.3
1329411,1
NA,1
1642646,1
1642647,1
1653434,1
1673724,1
1689303,1
1720204,1
1852384,0.6
1870991,1
1888195,0.8
1891675,1
2681626,1
155148,1.3
1147151,1
1150869,1.1
1655645,1
