"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",25215,0.252195395171131,25214.7,0.252192122291421
435590,"Phocaeicola vulgatus",20000,0.200036006481167,18638.9,0.186423041275599
820,"Bacteroides uniformis",12899,0.129013222380028,13241.4,0.132438133277133
853,"Faecalibacterium prausnitzii",12156,0.121581884739253,12133.1,0.12135333058656
39491,"Agathobacter rectalis",7413,0.0741433458022444,7435.7,0.0743704139034666
357276,"Phocaeicola dorei",4867,0.0486787621771919,5879.3,0.0588033749238252
411903,"Collinsella aerofaciens",4567,0.0456782220799744,4567,0.0456782220799369
445970,"Alistipes putredinis",4441,0.044417995239143,4447.7,0.0444847089730181
367928,"Bifidobacterium adolescentis",4250,0.0425076513772479,4250,0.0425076513766753
40518,"Ruminococcus bromii",4001,0.0400172030965574,4001.1,0.0400186889858151
371601,"Bacteroides xylanisolvens",39,0.000390070212638275,30.5,0.000305029598599751
2447885,"Bacteroides faecalis",34,0.000340061211017983,35.3,0.000353460867295527
1472417,"Butyricimonas paravirosa",18,0.00018003240583305,17,0.000170240500420144
745368,"Gemmiger formicilis",14,0.000140025204536817,12.4,0.000124252390687788
2981782,"Blautia ammoniilytica",8,8.00144025924666e-05,7.8,7.8406503373252e-05
1217282,"Parabacteroides faecis",6,6.001080194435e-05,7,6.96473351837596e-05
2763057,"Parabacteroides hominis",6,6.001080194435e-05,6.9,6.85286112800542e-05
1917883,"Bacteroides togonis",6,6.001080194435e-05,6.6,6.59785401615364e-05
2763064,"Roseburia zhanii",5,5.00090016202917e-05,5.3,5.34932626028721e-05
537006,"Parabacteroides johnsonii",5,5.00090016202917e-05,5,4.99655534771345e-05
NA,"unknown genome; accession ID isNZ_CP182814.1",5,5.00090016202917e-05,8.1,8.05411046526537e-05
823,"Parabacteroides distasonis",4,4.00072012962333e-05,5.4,5.37609307153507e-05
3133156,"Faecalibacterium tardum",4,4.00072012962333e-05,5.2,5.17046838972485e-05
449673,"Bacteroides stercoris",2,2.00036006481167e-05,2.5,2.50491732840069e-05
763034,"Bacteroides fluxus",2,2.00036006481167e-05,2.5,2.45373950682084e-05
2739389,"Phocaeicola faecicola",2,2.00036006481167e-05,2.3,2.34932851297904e-05
622312,"Roseburia inulinivorans",2,2.00036006481167e-05,2.1,2.05345045600024e-05
2981770,"Gallintestinimicrobium propionicum",2,2.00036006481167e-05,2,2.00036014124243e-05
3133157,"Faecalibacterium faecis",2,2.00036006481167e-05,2,2.00036038791563e-05
2219695,"Luxibacter massiliensis",2,2.00036006481167e-05,1.8,1.7547491361439e-05
518635,"Bifidobacterium angulatum",1,1.00018003240583e-05,1,1.00018009341201e-05
2981771,"Laedolimicola ammoniilytica",1,1.00018003240583e-05,1.3,1.25440322731539e-05
3133167,"Faecousia intestinalis",1,1.00018003240583e-05,0.6,5.72386338251189e-06
3133164,"Hominiventricola aquisgranensis",1,1.00018003240583e-05,1,1.04663805345489e-05
NA,"unknown genome; accession ID isNZ_AP031406.1",1,1.00018003240583e-05,1.1,1.09401453069976e-05
